invoice_id,vendor_id,po_id,contract_id,project_id,invoice_type,invoice_status,invoice_date,due_date,gross_amount,tax_rate,tax_amount,retention_pct,retention_amount,net_amount,currency,payment_term,early_payment_discount,paid_date,paid_amount,approved_by,approval_date,invoice_ref,description,created_date
INV-2019-0000299,VND-000764,PO-2024-0000356,,PRJ-2022-00080,ADVANCE,UNDER_REVIEW,2019-03-27,2019-04-11,334132.59,0.05,16706.63,0.0,0.0,350839.22,USD,NET15,0.0,,,,,INV-REF-TA835SK,Nature travel read.,2019-03-27
INV-2024-0000300,VND-000272,,CTR-2020-000710,PRJ-2024-00215,PROGRESS,APPROVED,2024-05-11,2024-05-26,253835.9,0.0,0.0,0.1,25383.59,228452.31,SAR,NET15,0.0,,,EMP-000452,2024-05-18,INV-REF-AA753QF,Structure protect chance bed.,2024-05-11
INV-2022-0000301,VND-000906,,CTR-2024-000903,PRJ-2019-00424,PROGRESS,ON_HOLD,2022-10-07,2022-12-06,28467.19,0.05,1423.36,0.1,2846.72,27043.83,EUR,NET30,0.0,,,,,INV-REF-QP811OD,Enough anyone spend them system.,2022-10-07
INV-2025-0000302,VND-000704,,CTR-2023-000463,PRJ-2023-00231,PROGRESS,PAID,2025-05-31,2025-06-15,42605.07,0.0,0.0,0.05,2130.25,40474.82,SAR,NET60,852.1,2025-06-02,39622.72,EMP-000290,2025-06-02,INV-REF-VH556GW,Act catch positive.,2025-05-31
INV-2021-0000303,VND-000750,PO-2022-0000965,,PRJ-2023-00077,MATERIAL,APPROVED,2021-06-23,2021-09-21,302834.1,0.0,0.0,0.0,0.0,302834.1,GBP,IMMEDIATE,0.0,,,EMP-000923,2021-07-05,INV-REF-NR557UF,Spring consumer husband while even history.,2021-06-23
INV-2019-0000304,VND-000622,PO-2022-0000104,,PRJ-2022-00912,SERVICE,PAID,2019-04-16,2019-05-16,246608.02,0.05,12330.4,0.0,0.0,258938.42,USD,NET90,0.0,2019-05-10,258938.42,EMP-000738,2019-04-28,INV-REF-HI762SU,Word such billion treat.,2019-04-16
INV-2023-0000305,VND-000244,PO-2019-0000403,,PRJ-2023-00099,MATERIAL,APPROVED,2023-10-09,2023-12-08,95668.81,0.15,14350.32,0.0,0.0,110019.13,SAR,NET45,0.0,,,EMP-000081,2023-10-10,INV-REF-LN797YX,Particularly television they road through low.,2023-10-09
INV-2022-0000306,VND-000641,PO-2020-0000205,,PRJ-2023-00615,MATERIAL,PARTIALLY_PAID,2022-01-14,2022-02-13,117711.39,0.0,0.0,0.0,0.0,117711.39,USD,NET45,2354.23,2022-01-17,63185.75,EMP-000803,2022-01-16,INV-REF-CC716EQ,Actually than modern season rich difference.,2022-01-14
INV-2021-0000307,VND-000917,,CTR-2020-000094,PRJ-2019-00677,PROGRESS,REJECTED,2021-04-05,2021-05-20,670981.83,0.15,100647.27,0.1,67098.18,704530.92,SAR,NET90,0.0,,,,,INV-REF-SS588NG,Product eat generation put his stuff.,2021-04-05
INV-2022-0000308,VND-000270,PO-2019-0000578,,PRJ-2020-00232,MATERIAL,APPROVED,2022-03-19,2022-04-03,40645.48,0.0,0.0,0.0,0.0,40645.48,USD,NET30,0.0,,,EMP-000477,2022-04-01,INV-REF-AP890KG,System thank avoid man drive wife anyone.,2022-03-19
INV-2023-0000309,VND-000233,,CTR-2019-000839,PRJ-2019-00567,SERVICE,PAID,2023-08-03,2023-11-01,224279.0,0.15,33641.85,0.0,0.0,257920.85,GBP,NET15,0.0,2023-10-03,257920.85,EMP-000109,2023-08-13,INV-REF-ZP386FD,Soon large task language budget market.,2023-08-03
INV-2020-0000310,VND-000925,,CTR-2024-000923,PRJ-2024-00875,SERVICE,SUBMITTED,2020-10-19,2021-01-17,72890.31,0.15,10933.55,0.0,0.0,83823.86,SAR,NET45,0.0,,,,,INV-REF-AC016JJ,Stay social white.,2020-10-19
INV-2025-0000311,VND-000172,,CTR-2019-000130,PRJ-2020-00996,SERVICE,ON_HOLD,2025-08-05,2025-08-20,71216.38,0.0,0.0,0.0,0.0,71216.38,SAR,NET15,0.0,,,,,INV-REF-NP488QD,Guy approach development lawyer nice people.,2025-08-05
INV-2025-0000312,VND-000265,,CTR-2019-000090,PRJ-2023-00328,PROGRESS,PARTIALLY_PAID,2025-10-10,2025-11-24,513068.83,0.05,25653.44,0.1,51306.88,487415.39,USD,NET60,10261.38,2025-10-11,337913.06,EMP-000119,2025-10-20,INV-REF-HG757WQ,Able great plant son natural.,2025-10-10
INV-2023-0000313,VND-000425,,CTR-2022-000597,PRJ-2019-00154,SERVICE,APPROVED,2023-02-24,2023-05-25,340484.38,0.0,0.0,0.0,0.0,340484.38,EUR,NET30,0.0,,,EMP-000259,2023-03-10,INV-REF-KF510IT,Blood particularly could us hotel lead.,2023-02-24
INV-2023-0000314,VND-000271,,CTR-2020-000586,PRJ-2024-00393,PROGRESS,PARTIALLY_PAID,2023-01-20,2023-02-19,334457.29,0.15,50168.59,0.1,33445.73,351180.15,SAR,NET60,0.0,2023-02-09,212227.87,EMP-000807,2023-02-01,INV-REF-WA351CO,But through leader operation mean white above save.,2023-01-20
INV-2022-0000315,VND-000340,PO-2020-0000051,,PRJ-2021-00708,MATERIAL,PARTIALLY_PAID,2022-09-01,2022-10-16,699567.95,0.15,104935.19,0.0,0.0,804503.14,SAR,NET60,0.0,2022-09-21,366430.79,EMP-000420,2022-09-15,INV-REF-EG869XL,Community spring billion price paper focus thing industry.,2022-09-01
INV-2022-0000316,VND-000996,,CTR-2019-000138,PRJ-2023-00890,PROGRESS,PAID,2022-06-14,2022-07-29,101875.4,0.05,5093.77,0.1,10187.54,96781.63,SAR,NET15,0.0,2022-07-26,96781.63,EMP-000398,2022-06-16,INV-REF-ZV934SC,Catch owner though mention.,2022-06-14
INV-2020-0000317,VND-000417,,CTR-2020-000889,PRJ-2020-00759,SERVICE,ON_HOLD,2020-01-29,2020-04-28,274561.2,0.05,13728.06,0.0,0.0,288289.26,SAR,NET45,0.0,,,,,INV-REF-ON858MN,Research rather TV car report window concern my.,2020-01-29
INV-2024-0000318,VND-000872,PO-2022-0000198,,PRJ-2019-00537,SERVICE,UNDER_REVIEW,2024-01-30,2024-02-29,61982.04,0.0,0.0,0.0,0.0,61982.04,SAR,NET30,0.0,,,,,INV-REF-JE515LK,Purpose throw move there institution actually.,2024-01-30
INV-2021-0000319,VND-000844,,CTR-2021-000407,PRJ-2024-00476,PROGRESS,APPROVED,2021-12-15,2021-12-30,160532.15,0.15,24079.82,0.05,8026.61,176585.36,SAR,NET45,0.0,,,EMP-000839,2021-12-25,INV-REF-JD106QD,Environment size worker raise chair.,2021-12-15
INV-2022-0000320,VND-000601,PO-2024-0000353,,PRJ-2020-00565,MATERIAL,PARTIALLY_PAID,2022-05-13,2022-05-28,81209.33,0.0,0.0,0.0,0.0,81209.33,SAR,NET60,1624.19,2022-05-14,30977.6,EMP-000610,2022-05-23,INV-REF-WI043CW,Bill test science ten score night down.,2022-05-13
INV-2025-0000321,VND-000663,PO-2022-0000276,,PRJ-2023-00231,ADVANCE,PARTIALLY_PAID,2025-07-29,2025-10-27,114175.72,0.15,17126.36,0.0,0.0,131302.08,GBP,NET30,0.0,2025-10-25,39974.79,EMP-000357,2025-08-01,INV-REF-YA406YR,Whole approach season data than team.,2025-07-29
INV-2024-0000322,VND-000230,PO-2022-0000730,,PRJ-2023-00259,MATERIAL,PARTIALLY_PAID,2024-11-25,2025-01-09,241044.19,0.15,36156.63,0.0,0.0,277200.82,GBP,NET90,0.0,2024-12-18,146777.56,EMP-000532,2024-11-29,INV-REF-WL735IV,Cultural right cover large work avoid while same.,2024-11-25
INV-2022-0000323,VND-000639,PO-2023-0000105,,PRJ-2021-00407,MATERIAL,PAID,2022-09-19,2022-11-03,28931.0,0.0,0.0,0.0,0.0,28931.0,USD,IMMEDIATE,0.0,2022-10-28,28931.0,EMP-000977,2022-09-24,INV-REF-BR160JQ,Claim suffer accept letter.,2022-09-19
INV-2021-0000324,VND-000345,,CTR-2020-000883,PRJ-2024-00284,PROGRESS,REJECTED,2021-12-02,2022-01-16,2277481.79,0.05,113874.09,0.1,227748.18,2163607.7,SAR,NET45,0.0,,,,,INV-REF-UM202DX,Past product make of group six fish detail.,2021-12-02
INV-2025-0000325,VND-000878,PO-2023-0000677,,PRJ-2022-00822,MATERIAL,SUBMITTED,2025-12-15,2026-01-14,21828.55,0.05,1091.43,0.0,0.0,22919.98,SAR,NET15,0.0,,,,,INV-REF-YG281KA,Mr begin determine degree forward guess despite.,2025-12-15
INV-2022-0000326,VND-000429,PO-2021-0000755,,PRJ-2024-00415,ADVANCE,APPROVED,2022-10-26,2023-01-24,15973.99,0.0,0.0,0.0,0.0,15973.99,SAR,NET45,0.0,,,EMP-000656,2022-11-07,INV-REF-JW987PA,Protect knowledge toward party.,2022-10-26
INV-2020-0000327,VND-000488,,CTR-2021-000520,PRJ-2019-00929,PROGRESS,PAID,2020-12-02,2021-03-02,560826.19,0.05,28041.31,0.05,28041.31,560826.19,SAR,NET45,0.0,2021-02-01,560826.19,EMP-000618,2020-12-05,INV-REF-RU930YY,History music executive treat.,2020-12-02
INV-2024-0000328,VND-000782,PO-2022-0000970,,PRJ-2023-00935,MATERIAL,PARTIALLY_PAID,2024-06-20,2024-07-05,323674.62,0.15,48551.19,0.0,0.0,372225.81,SAR,NET45,0.0,2024-07-02,273852.53,EMP-000325,2024-06-27,INV-REF-CF588CS,Fly bank benefit will significant.,2024-06-20
INV-2025-0000329,VND-000600,,CTR-2024-000872,PRJ-2019-00302,PROGRESS,APPROVED,2025-01-28,2025-04-28,251746.96,0.0,0.0,0.1,25174.7,226572.26,AED,IMMEDIATE,0.0,,,EMP-000771,2025-01-30,INV-REF-NQ801OX,Ten interest billion Mrs reflect.,2025-01-28
INV-2022-0000330,VND-000889,,CTR-2023-000543,PRJ-2019-00698,PROGRESS,PAID,2022-01-28,2022-02-27,253347.73,0.05,12667.39,0.1,25334.77,240680.35,AED,NET45,0.0,2022-02-08,240680.35,EMP-000648,2022-02-04,INV-REF-BD612TV,Beautiful approach some.,2022-01-28
INV-2023-0000331,VND-000147,,CTR-2021-000798,PRJ-2019-00324,PROGRESS,ON_HOLD,2023-06-20,2023-07-20,96918.9,0.0,0.0,0.1,9691.89,87227.01,USD,NET60,0.0,,,,,INV-REF-OQ819AY,Picture item admit pull movement political peace.,2023-06-20
INV-2019-0000332,VND-000793,,CTR-2019-000502,PRJ-2019-00173,SERVICE,APPROVED,2019-03-08,2019-06-06,25696.72,0.0,0.0,0.0,0.0,25696.72,USD,NET90,0.0,,,EMP-000961,2019-03-15,INV-REF-WG901GS,Paper example unit high state.,2019-03-08
INV-2022-0000333,VND-000039,PO-2022-0000749,,PRJ-2019-00547,ADVANCE,APPROVED,2022-01-08,2022-02-22,110603.48,0.05,5530.17,0.0,0.0,116133.65,SAR,IMMEDIATE,0.0,,,EMP-000344,2022-01-19,INV-REF-IO072IV,Someone support far plant fear thought.,2022-01-08
INV-2019-0000334,VND-000711,,CTR-2021-000320,PRJ-2021-00899,PROGRESS,APPROVED,2019-07-16,2019-10-14,35748.28,0.0,0.0,0.05,1787.41,33960.87,SAR,IMMEDIATE,0.0,,,EMP-000601,2019-07-18,INV-REF-JJ508HC,Of hour natural.,2019-07-16
INV-2025-0000335,VND-000467,PO-2022-0000611,,PRJ-2019-00746,MATERIAL,ON_HOLD,2025-06-22,2025-08-21,426206.65,0.15,63931.0,0.0,0.0,490137.65,AED,NET15,0.0,,,,,INV-REF-VV143UW,Include position mention claim determine.,2025-06-22
INV-2021-0000336,VND-000769,PO-2023-0000971,,PRJ-2022-00193,ADVANCE,REJECTED,2021-01-10,2021-02-09,79174.85,0.05,3958.74,0.0,0.0,83133.59,USD,NET45,0.0,,,,,INV-REF-LQ431ZK,Surface usually yes.,2021-01-10
INV-2020-0000337,VND-000517,PO-2022-0000376,,PRJ-2022-00174,MATERIAL,SUBMITTED,2020-11-29,2020-12-14,28616.94,0.15,4292.54,0.0,0.0,32909.48,GBP,NET90,0.0,,,,,INV-REF-SQ781EQ,Culture oil week ground.,2020-11-29
INV-2021-0000338,VND-000609,,CTR-2019-000670,PRJ-2023-00050,PROGRESS,PAID,2021-12-20,2022-01-04,60956.83,0.0,0.0,0.05,3047.84,57908.99,SAR,NET90,1219.14,2021-12-22,56689.85,EMP-000175,2021-12-29,INV-REF-NE314MU,Late pattern figure once not hair first.,2021-12-20
INV-2021-0000339,VND-000712,PO-2021-0000678,,PRJ-2019-00703,SERVICE,UNDER_REVIEW,2021-12-06,2022-03-06,183394.93,0.0,0.0,0.0,0.0,183394.93,USD,NET60,0.0,,,,,INV-REF-UP620YO,Everybody growth quickly former lose knowledge.,2021-12-06
INV-2024-0000340,VND-000108,PO-2023-0000290,,PRJ-2020-00524,MATERIAL,PARTIALLY_PAID,2024-02-24,2024-04-24,42379.21,0.0,0.0,0.0,0.0,42379.21,USD,NET45,0.0,2024-04-14,18286.5,EMP-000192,2024-03-04,INV-REF-GL478PM,Success teach cause Mrs.,2024-02-24
INV-2020-0000341,VND-000165,PO-2021-0000509,,PRJ-2022-00041,MATERIAL,APPROVED,2020-12-18,2021-02-16,28757.95,0.0,0.0,0.0,0.0,28757.95,SAR,NET60,0.0,,,EMP-000923,2020-12-19,INV-REF-BG411OB,Often shoulder defense already end thus music president.,2020-12-18
INV-2024-0000342,VND-000588,PO-2024-0000153,,PRJ-2023-00686,MATERIAL,UNDER_REVIEW,2024-09-18,2024-10-03,142276.95,0.0,0.0,0.0,0.0,142276.95,USD,NET15,0.0,,,,,INV-REF-OX256LU,Card may bed hair action.,2024-09-18
INV-2021-0000343,VND-000304,,CTR-2023-000052,PRJ-2023-00271,PROGRESS,REJECTED,2021-01-21,2021-03-07,142550.25,0.0,0.0,0.05,7127.51,135422.74,EUR,NET60,0.0,,,,,INV-REF-WG392IC,Condition we process whose.,2021-01-21
INV-2021-0000344,VND-000872,PO-2020-0000142,,PRJ-2021-00777,SERVICE,UNDER_REVIEW,2021-11-28,2021-12-28,46146.91,0.15,6922.04,0.0,0.0,53068.95,SAR,NET60,0.0,,,,,INV-REF-OW750FO,Enough doctor protect military.,2021-11-28
INV-2022-0000345,VND-000751,PO-2022-0000835,,PRJ-2023-00096,ADVANCE,APPROVED,2022-04-04,2022-04-19,48700.4,0.05,2435.02,0.0,0.0,51135.42,SAR,NET90,0.0,,,EMP-000637,2022-04-12,INV-REF-DC567CP,Billion why plant event score official.,2022-04-04
INV-2021-0000346,VND-000490,,CTR-2020-000665,PRJ-2022-00820,PROGRESS,PAID,2021-03-09,2021-03-24,139814.93,0.0,0.0,0.05,6990.75,132824.18,SAR,NET45,0.0,2021-03-24,132824.18,EMP-000710,2021-03-19,INV-REF-PY926XL,Might heavy trade might.,2021-03-09
INV-2022-0000347,VND-000186,,CTR-2021-000798,PRJ-2022-00626,PROGRESS,PAID,2022-12-17,2023-01-16,11247.19,0.05,562.36,0.05,562.36,11247.19,AED,NET90,224.94,2022-12-21,11022.25,EMP-000645,2022-12-24,INV-REF-YE557MA,Think key discover method exactly change church.,2022-12-17
INV-2022-0000348,VND-000322,PO-2020-0000786,,PRJ-2019-00013,MATERIAL,APPROVED,2022-10-23,2023-01-21,11953.8,0.15,1793.07,0.0,0.0,13746.87,AED,NET45,0.0,,,EMP-000882,2022-11-03,INV-REF-AZ913VU,Loss long decision claim.,2022-10-23
INV-2025-0000349,VND-000718,PO-2023-0000444,,PRJ-2019-00634,MATERIAL,PAID,2025-05-08,2025-07-07,33601.76,0.15,5040.26,0.0,0.0,38642.02,USD,NET60,0.0,2025-06-19,38642.02,EMP-000152,2025-05-15,INV-REF-CI603KL,Care mention three chair.,2025-05-08
INV-2020-0000350,VND-000628,,CTR-2020-000659,PRJ-2022-00056,PROGRESS,PAID,2020-09-10,2020-10-10,71670.12,0.0,0.0,0.1,7167.01,64503.11,EUR,NET30,0.0,2020-09-21,64503.11,EMP-000015,2020-09-14,INV-REF-HZ242MK,These road start.,2020-09-10
INV-2021-0000351,VND-000229,PO-2021-0000413,,PRJ-2021-00564,ADVANCE,SUBMITTED,2021-02-10,2021-04-11,157371.0,0.0,0.0,0.0,0.0,157371.0,EUR,NET90,0.0,,,,,INV-REF-ME137EK,Store over some star consider.,2021-02-10
INV-2022-0000352,VND-000324,PO-2019-0000764,,PRJ-2023-00122,MATERIAL,REJECTED,2022-01-10,2022-01-25,902599.6,0.15,135389.94,0.0,0.0,1037989.54,SAR,NET90,0.0,,,,,INV-REF-UR842VD,Opportunity discover history board dark teacher mean information.,2022-01-10
INV-2023-0000353,VND-000811,,CTR-2024-000576,PRJ-2022-00619,SERVICE,PARTIALLY_PAID,2023-12-02,2024-01-31,357356.6,0.0,0.0,0.0,0.0,357356.6,SAR,NET60,7147.13,2023-12-06,253113.66,EMP-000531,2023-12-16,INV-REF-LE291NM,There mother sell.,2023-12-02
INV-2022-0000354,VND-000615,PO-2019-0000734,,PRJ-2021-00485,MATERIAL,PAID,2022-02-28,2022-03-15,77659.74,0.05,3882.99,0.0,0.0,81542.73,SAR,NET15,1553.19,2022-03-06,79989.54,EMP-000622,2022-03-06,INV-REF-MI172AX,Miss have analysis morning director sort.,2022-02-28
INV-2025-0000355,VND-000561,,CTR-2020-000719,PRJ-2024-00535,PROGRESS,PAID,2025-03-26,2025-05-25,95939.75,0.0,0.0,0.05,4796.99,91142.76,EUR,NET45,0.0,2025-05-13,91142.76,EMP-000638,2025-04-07,INV-REF-ZV659WS,Best care local discussion teacher exist theory.,2025-03-26
INV-2022-0000356,VND-000193,PO-2020-0000221,,PRJ-2021-00124,MATERIAL,PAID,2022-04-08,2022-05-23,21943.05,0.05,1097.15,0.0,0.0,23040.2,EUR,NET30,438.86,2022-04-11,22601.34,EMP-000666,2022-04-19,INV-REF-AT643VY,Official brother according.,2022-04-08
INV-2025-0000357,VND-000914,,CTR-2020-000675,PRJ-2019-00462,PROGRESS,UNDER_REVIEW,2025-09-13,2025-09-28,96012.18,0.15,14401.83,0.05,4800.61,105613.4,USD,IMMEDIATE,0.0,,,,,INV-REF-XG356JB,Effect talk interest hand every quite sense including.,2025-09-13
INV-2023-0000358,VND-000495,PO-2022-0000800,,PRJ-2021-00947,ADVANCE,PARTIALLY_PAID,2023-12-21,2024-03-20,64023.92,0.0,0.0,0.0,0.0,64023.92,USD,NET45,0.0,2024-01-07,22522.14,EMP-000847,2024-01-01,INV-REF-XJ872JE,Write officer similar huge catch.,2023-12-21
INV-2023-0000359,VND-000903,,CTR-2022-000624,PRJ-2021-00394,PROGRESS,APPROVED,2023-05-21,2023-07-20,160183.91,0.15,24027.59,0.05,8009.2,176202.3,AED,NET60,0.0,,,EMP-000708,2023-05-29,INV-REF-YS137KG,Meet skill song pass range.,2023-05-21
INV-2025-0000360,VND-000717,PO-2021-0000307,,PRJ-2019-00908,MATERIAL,APPROVED,2025-10-08,2025-11-22,28542.62,0.15,4281.39,0.0,0.0,32824.01,USD,NET15,0.0,,,EMP-000854,2025-10-17,INV-REF-OA026ZF,Likely outside because enjoy.,2025-10-08
INV-2024-0000361,VND-000732,PO-2023-0000944,,PRJ-2024-00298,MATERIAL,APPROVED,2024-03-08,2024-04-07,215134.73,0.15,32270.21,0.0,0.0,247404.94,USD,IMMEDIATE,0.0,,,EMP-000601,2024-03-19,INV-REF-CU519YZ,Prevent expert white arm similar compare manager action.,2024-03-08
INV-2021-0000362,VND-000576,,CTR-2023-000585,PRJ-2024-00492,PROGRESS,PAID,2021-12-12,2022-03-12,983731.59,0.15,147559.74,0.1,98373.16,1032918.17,GBP,NET60,0.0,2022-02-05,1032918.17,EMP-000974,2021-12-25,INV-REF-CY843MG,Recognize past purpose growth pretty wish beautiful.,2021-12-12
INV-2019-0000363,VND-000149,PO-2022-0000769,,PRJ-2023-00055,SERVICE,SUBMITTED,2019-05-27,2019-07-11,83856.29,0.0,0.0,0.0,0.0,83856.29,EUR,NET45,0.0,,,,,INV-REF-QZ465ZL,Military say attention bed expect.,2019-05-27
INV-2024-0000364,VND-000555,,CTR-2020-000834,PRJ-2024-00034,PROGRESS,APPROVED,2024-11-11,2025-02-09,180334.29,0.05,9016.71,0.05,9016.71,180334.29,USD,NET45,0.0,,,EMP-000618,2024-11-20,INV-REF-WR895OM,Lawyer identify above company media.,2024-11-11
INV-2022-0000365,VND-000818,PO-2020-0000710,,PRJ-2020-00713,MATERIAL,PAID,2022-01-25,2022-03-26,277955.41,0.15,41693.31,0.0,0.0,319648.72,SAR,NET90,0.0,2022-03-17,319648.72,EMP-000503,2022-02-05,INV-REF-SV818HZ,What then spend offer reason whom none.,2022-01-25
INV-2021-0000366,VND-000762,PO-2021-0000636,,PRJ-2020-00258,ADVANCE,SUBMITTED,2021-04-26,2021-06-10,54077.27,0.05,2703.86,0.0,0.0,56781.13,USD,IMMEDIATE,0.0,,,,,INV-REF-RD357LB,Break attack plant yes quality discover firm.,2021-04-26
INV-2023-0000367,VND-000199,PO-2022-0000182,,PRJ-2019-00302,MATERIAL,PAID,2023-02-08,2023-03-10,138155.99,0.15,20723.4,0.0,0.0,158879.39,USD,NET45,2763.12,2023-02-12,156116.27,EMP-000754,2023-02-15,INV-REF-AS588QP,Behavior purpose start away use.,2023-02-08
INV-2019-0000368,VND-000134,,CTR-2022-000006,PRJ-2024-00165,SERVICE,PAID,2019-08-27,2019-09-26,100598.1,0.05,5029.91,0.0,0.0,105628.01,SAR,NET30,0.0,2019-09-07,105628.01,EMP-000977,2019-09-06,INV-REF-NK755RL,Material current save their deal.,2019-08-27
INV-2019-0000369,VND-000864,,CTR-2022-000503,PRJ-2020-00678,PROGRESS,PAID,2019-02-07,2019-03-24,114292.26,0.15,17143.84,0.1,11429.23,120006.87,SAR,IMMEDIATE,0.0,2019-02-19,120006.87,EMP-000529,2019-02-16,INV-REF-WJ339XG,Turn put professional pass.,2019-02-07
INV-2019-0000370,VND-000557,,CTR-2023-000095,PRJ-2024-00550,PROGRESS,UNDER_REVIEW,2019-04-20,2019-06-04,30961.05,0.05,1548.05,0.05,1548.05,30961.05,SAR,NET60,0.0,,,,,INV-REF-XN807UF,Than make worker trouble exactly develop office.,2019-04-20
INV-2020-0000371,VND-000487,PO-2021-0000118,,PRJ-2022-00575,ADVANCE,PAID,2020-06-26,2020-08-25,102412.62,0.15,15361.89,0.0,0.0,117774.51,AED,NET45,0.0,2020-08-05,117774.51,EMP-000012,2020-07-06,INV-REF-EI086CG,Hour rather company with recently least.,2020-06-26
INV-2020-0000372,VND-000329,PO-2022-0000396,,PRJ-2022-00391,ADVANCE,PAID,2020-10-03,2020-11-17,208354.75,0.05,10417.74,0.0,0.0,218772.49,AED,NET30,0.0,2020-10-27,218772.49,EMP-000178,2020-10-12,INV-REF-YL003GU,Party employee nature down likely party.,2020-10-03
INV-2025-0000373,VND-000304,PO-2024-0000085,,PRJ-2019-00920,SERVICE,REJECTED,2025-03-27,2025-06-25,870406.32,0.0,0.0,0.0,0.0,870406.32,SAR,IMMEDIATE,0.0,,,,,INV-REF-BN527AS,Half hundred late number without rather.,2025-03-27
INV-2019-0000374,VND-000219,PO-2021-0000856,,PRJ-2019-00886,MATERIAL,PAID,2019-04-16,2019-07-15,416193.78,0.0,0.0,0.0,0.0,416193.78,GBP,NET15,0.0,2019-06-11,416193.78,EMP-000713,2019-04-27,INV-REF-JB143YM,Son school list act.,2019-04-16
INV-2025-0000375,VND-000158,PO-2019-0000735,,PRJ-2019-00025,ADVANCE,PAID,2025-01-20,2025-02-04,2494936.13,0.05,124746.81,0.0,0.0,2619682.94,SAR,NET30,0.0,2025-02-02,2619682.94,EMP-000768,2025-01-25,INV-REF-OH672IU,Size feel no nothing huge real.,2025-01-20
INV-2023-0000376,VND-000933,PO-2023-0000398,,PRJ-2023-00265,MATERIAL,PARTIALLY_PAID,2023-11-19,2024-01-18,31225.13,0.05,1561.26,0.0,0.0,32786.39,SAR,NET90,0.0,2023-12-14,20873.43,EMP-000691,2023-11-28,INV-REF-EO034GC,Employee growth newspaper special general in.,2023-11-19
INV-2019-0000377,VND-000775,,CTR-2024-000047,PRJ-2019-00764,PROGRESS,PAID,2019-07-03,2019-10-01,365302.46,0.15,54795.37,0.05,18265.12,401832.71,SAR,NET30,0.0,2019-09-29,401832.71,EMP-000977,2019-07-08,INV-REF-KK593PP,Company sister great pull maintain say threat.,2019-07-03
INV-2023-0000378,VND-000449,PO-2020-0000842,,PRJ-2022-00391,MATERIAL,PAID,2023-01-16,2023-03-17,129964.03,0.15,19494.6,0.0,0.0,149458.63,USD,NET45,2599.28,2023-01-25,146859.35,EMP-000670,2023-01-28,INV-REF-DO694JK,Instead partner if trade bad gas.,2023-01-16
INV-2022-0000379,VND-000303,,CTR-2022-000306,PRJ-2020-00984,PROGRESS,PARTIALLY_PAID,2022-01-06,2022-04-06,2635818.72,0.15,395372.81,0.1,263581.87,2767609.66,SAR,IMMEDIATE,52716.37,2022-01-12,837243.21,EMP-000245,2022-01-16,INV-REF-TR554MP,Even know television guy only whole.,2022-01-06
INV-2022-0000380,VND-000313,PO-2021-0000928,,PRJ-2022-00216,SERVICE,ON_HOLD,2022-09-20,2022-10-20,29364.82,0.15,4404.72,0.0,0.0,33769.54,SAR,NET45,0.0,,,,,INV-REF-BI622UP,Wait red bag cold billion.,2022-09-20
INV-2023-0000381,VND-000186,,CTR-2024-000873,PRJ-2023-00688,PROGRESS,UNDER_REVIEW,2023-11-27,2024-02-25,28012.81,0.0,0.0,0.1,2801.28,25211.53,SAR,NET30,0.0,,,,,INV-REF-DB178XZ,Share bar energy choice pressure those finally.,2023-11-27
INV-2019-0000382,VND-000595,PO-2020-0000366,,PRJ-2022-00499,MATERIAL,UNDER_REVIEW,2019-12-10,2020-01-09,40171.42,0.0,0.0,0.0,0.0,40171.42,SAR,NET30,0.0,,,,,INV-REF-OI347IH,Agreement professional team foot.,2019-12-10
INV-2019-0000383,VND-000462,PO-2020-0000711,,PRJ-2020-00337,ADVANCE,APPROVED,2019-03-20,2019-06-18,4081.24,0.15,612.19,0.0,0.0,4693.43,SAR,IMMEDIATE,0.0,,,EMP-000532,2019-03-26,INV-REF-RJ778CI,Computer our piece player nor model police.,2019-03-20
INV-2022-0000384,VND-000805,PO-2024-0000284,,PRJ-2020-00227,MATERIAL,APPROVED,2022-03-10,2022-04-24,44862.95,0.05,2243.15,0.0,0.0,47106.1,SAR,NET90,0.0,,,EMP-000739,2022-03-16,INV-REF-IO457ZF,Film include choose action model serve.,2022-03-10
INV-2025-0000385,VND-000180,PO-2022-0000862,,PRJ-2020-00662,MATERIAL,PAID,2025-03-13,2025-06-11,31612.28,0.05,1580.61,0.0,0.0,33192.89,SAR,NET45,0.0,2025-06-02,33192.89,EMP-000132,2025-03-15,INV-REF-EI254AS,Water local across involve fall discuss account.,2025-03-13
INV-2024-0000386,VND-000520,PO-2021-0000833,,PRJ-2023-00647,MATERIAL,SUBMITTED,2024-10-23,2024-12-22,123697.05,0.15,18554.56,0.0,0.0,142251.61,SAR,IMMEDIATE,0.0,,,,,INV-REF-JB536ZP,Resource position stock determine.,2024-10-23
INV-2019-0000387,VND-000553,PO-2023-0000229,,PRJ-2019-00484,SERVICE,PAID,2019-05-29,2019-06-28,164824.07,0.15,24723.61,0.0,0.0,189547.68,USD,NET90,3296.48,2019-06-01,186251.2,EMP-000261,2019-06-05,INV-REF-HW163ZN,Expect sea speak include table.,2019-05-29
INV-2021-0000388,VND-000869,,CTR-2020-000144,PRJ-2020-00988,SERVICE,PAID,2021-03-23,2021-04-22,1646654.58,0.05,82332.73,0.0,0.0,1728987.31,AED,IMMEDIATE,0.0,2021-04-14,1728987.31,EMP-000296,2021-04-06,INV-REF-HO224DN,Evening performance could affect anyone movement control.,2021-03-23
