performance_id,vendor_id,project_id,evaluation_period,evaluator_id,delivery_score,quality_score,commercial_score,hse_score,composite_score,recommendation,delivery_metric_focus,quality_metric_focus,commercial_metric_focus,hse_metric_focus,po_count_evaluated,total_value_evaluated,corrective_actions,improvement_trend,evaluation_date,remarks,created_date
PERF-VND-000901-202207,VND-000901,PRJ-2021-00708,202207,EMP-000294,92.6,67.8,81.34,95.96,83.58,PREFERRED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,1,290075.74,0,STABLE,2022-07-11,,2022-07-11
PERF-VND-000864-202403,VND-000864,PRJ-2021-00879,202403,EMP-000789,96.6,81.87,69.06,54.17,78.19,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,INVOICE_ACCURACY,HSE_COMPLIANCE,24,44565.93,0,STABLE,2024-03-15,,2024-03-15
PERF-VND-000427-202506,VND-000427,PRJ-2020-00662,202506,EMP-000092,59.35,100.0,65.54,76.6,76.23,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,24,116050.7,0,DECLINING,2025-06-16,,2025-06-16
PERF-VND-000841-201908,VND-000841,PRJ-2020-00528,201908,EMP-000900,72.65,97.12,59.28,77.53,78.29,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,5,24563.95,0,DECLINING,2019-08-25,,2019-08-25
PERF-VND-000030-202011,VND-000030,PRJ-2019-00198,202011,EMP-000978,52.2,60.21,67.48,69.42,61.1,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,15,26084.46,0,STABLE,2020-11-02,,2020-11-02
PERF-VND-000281-202212,VND-000281,PRJ-2019-00844,202212,EMP-000552,50.91,68.67,46.93,84.88,62.24,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,8,66100.24,0,STABLE,2022-12-12,,2022-12-12
PERF-VND-000182-202401,VND-000182,PRJ-2021-00601,202401,EMP-000642,50.14,65.05,57.47,79.15,61.88,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,24,299102.18,0,DECLINING,2024-01-27,Truth out major born guy world.,2024-01-27
PERF-VND-000029-202302,VND-000029,PRJ-2021-00051,202302,EMP-000176,43.87,71.84,65.76,83.73,64.61,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,NEAR_MISS_REPORTING,22,77329.9,0,STABLE,2023-02-07,,2023-02-07
PERF-VND-000526-201903,VND-000526,PRJ-2019-00886,201903,EMP-000885,60.72,64.9,56.86,88.99,66.86,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,20,61425.11,0,IMPROVING,2019-03-26,,2019-03-26
PERF-VND-000623-202204,VND-000623,PRJ-2019-00730,202204,EMP-000806,100.0,69.03,58.08,55.32,73.39,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,15,6879.03,0,IMPROVING,2022-04-09,,2022-04-09
PERF-VND-000694-202407,VND-000694,PRJ-2020-00845,202407,EMP-000716,48.24,74.27,75.12,54.44,62.66,APPROVED,DOCUMENTATION_ACCURACY,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,INCIDENT_RATE,17,175263.52,0,STABLE,2024-07-22,,2024-07-22
PERF-VND-000609-202506,VND-000609,PRJ-2020-00290,202506,EMP-000379,64.75,72.35,90.57,86.66,76.58,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,9,43380.41,0,STABLE,2025-06-21,,2025-06-21
PERF-VND-000268-202512,VND-000268,PRJ-2020-00729,202512,EMP-000747,58.63,35.57,57.93,72.26,54.3,CONDITIONAL,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,INVOICE_ACCURACY,NEAR_MISS_REPORTING,2,18313.33,3,DECLINING,2025-12-26,,2025-12-26
PERF-VND-000144-201904,VND-000144,PRJ-2024-00672,201904,EMP-000589,70.03,71.23,64.85,66.55,68.66,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,13,73305.11,0,IMPROVING,2019-04-24,,2019-04-24
PERF-VND-000586-202101,VND-000586,PRJ-2022-00352,202101,EMP-000821,78.63,52.55,87.75,73.72,71.65,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,17,61243.9,0,IMPROVING,2021-01-10,,2021-01-10
PERF-VND-000898-202412,VND-000898,PRJ-2022-00186,202412,EMP-000373,82.62,73.73,81.34,78.73,78.92,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,24,28712.14,0,DECLINING,2024-12-26,,2024-12-26
PERF-VND-000188-202207,VND-000188,PRJ-2021-00671,202207,EMP-000092,77.42,51.7,69.52,74.57,67.55,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,14,46642.14,0,STABLE,2022-07-26,,2022-07-26
PERF-VND-000600-202202,VND-000600,PRJ-2021-00475,202202,EMP-000948,70.07,39.89,60.32,76.21,60.29,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,16,72535.23,0,DECLINING,2022-02-07,,2022-02-07
PERF-VND-000698-202301,VND-000698,PRJ-2024-00543,202301,EMP-000379,56.58,90.25,55.87,87.6,72.74,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,7,99970.78,0,STABLE,2023-01-11,,2023-01-11
PERF-VND-000915-202311,VND-000915,PRJ-2019-00147,202311,EMP-000406,62.31,98.4,51.29,86.95,75.86,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,21,198928.11,0,STABLE,2023-11-06,,2023-11-06
PERF-VND-000005-202310,VND-000005,PRJ-2023-00281,202310,EMP-000244,61.94,92.28,64.5,78.75,74.92,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,25,81828.94,0,IMPROVING,2023-10-25,,2023-10-25
PERF-VND-000445-202510,VND-000445,PRJ-2023-00440,202510,EMP-000487,69.99,82.97,79.11,52.27,72.16,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,2,286418.21,0,IMPROVING,2025-10-18,,2025-10-18
PERF-VND-000973-201902,VND-000973,PRJ-2022-00914,201902,EMP-000415,47.06,86.52,83.77,60.82,68.99,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,INCIDENT_RATE,21,36571.44,0,IMPROVING,2019-02-24,,2019-02-24
PERF-VND-000899-202209,VND-000899,PRJ-2022-00320,202209,EMP-000134,55.41,66.56,63.69,85.14,66.36,APPROVED,ON_TIME_DELIVERY_RATE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,3,288476.96,0,IMPROVING,2022-09-27,,2022-09-27
PERF-VND-000298-202311,VND-000298,PRJ-2019-00746,202311,EMP-000607,92.94,61.01,65.07,53.12,69.82,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,22,22764.46,0,STABLE,2023-11-05,,2023-11-05
PERF-VND-000502-202210,VND-000502,PRJ-2024-00769,202210,EMP-000215,86.47,95.85,50.72,67.3,78.3,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,8,58006.66,0,IMPROVING,2022-10-24,,2022-10-24
PERF-VND-000023-202504,VND-000023,PRJ-2023-00517,202504,EMP-000184,76.2,57.05,73.94,68.84,68.53,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,21,58844.71,0,DECLINING,2025-04-09,,2025-04-09
PERF-VND-000609-201907,VND-000609,PRJ-2020-00678,201907,EMP-000115,80.19,70.1,61.89,73.58,72.18,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,15,53850.36,0,IMPROVING,2019-07-13,,2019-07-13
PERF-VND-000486-202008,VND-000486,PRJ-2020-00211,202008,EMP-000786,66.45,65.86,90.38,82.29,74.23,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,22,41999.95,0,STABLE,2020-08-17,,2020-08-17
PERF-VND-000718-202006,VND-000718,PRJ-2020-00429,202006,EMP-000931,82.45,64.66,84.42,79.81,76.98,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,4,52640.31,0,IMPROVING,2020-06-26,,2020-06-26
PERF-VND-000624-202102,VND-000624,PRJ-2021-00797,202102,EMP-000335,78.72,44.87,52.23,59.48,59.42,CONDITIONAL,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,10,71077.9,0,DECLINING,2021-02-06,,2021-02-06
PERF-VND-000213-202402,VND-000213,PRJ-2024-00339,202402,EMP-000291,97.99,100.0,76.93,81.51,91.09,PREFERRED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,19,6896.23,0,STABLE,2024-02-22,,2024-02-22
PERF-VND-000093-202406,VND-000093,PRJ-2023-00077,202406,EMP-000820,63.86,57.4,59.31,72.81,62.8,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,10,33978.77,0,STABLE,2024-06-09,Dream drive note bad.,2024-06-09
PERF-VND-000833-202011,VND-000833,PRJ-2020-00896,202011,EMP-000040,42.31,81.97,52.98,78.11,63.5,APPROVED,DELIVERY_COMPLETENESS,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,24,721364.04,0,IMPROVING,2020-11-04,,2020-11-04
PERF-VND-000912-201906,VND-000912,PRJ-2020-00010,201906,EMP-000951,58.21,29.52,64.0,89.31,56.98,CONDITIONAL,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,15,627825.13,2,DECLINING,2019-06-20,Staff within mouth call process water.,2019-06-20
PERF-VND-000835-202208,VND-000835,PRJ-2024-00188,202208,EMP-000120,53.56,77.95,61.49,73.62,66.48,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,13,1430038.63,0,STABLE,2022-08-23,,2022-08-23
PERF-VND-000665-202010,VND-000665,PRJ-2019-00116,202010,EMP-000136,49.46,74.06,74.55,89.12,69.79,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,19,67344.72,0,DECLINING,2020-10-16,,2020-10-16
PERF-VND-000186-202507,VND-000186,PRJ-2023-00389,202507,EMP-000883,76.62,63.73,71.77,70.54,70.57,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,16,126233.2,0,IMPROVING,2025-07-16,,2025-07-16
PERF-VND-000452-201906,VND-000452,PRJ-2022-00065,201906,EMP-000333,66.46,76.03,67.59,89.64,74.19,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,17,56293.12,0,DECLINING,2019-06-17,,2019-06-17
PERF-VND-000098-202308,VND-000098,PRJ-2020-00678,202308,EMP-000822,45.4,90.19,55.32,66.5,65.04,APPROVED,LEAD_TIME_VARIANCE,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,5,29296.01,0,DECLINING,2023-08-27,,2023-08-27
PERF-VND-000628-201907,VND-000628,PRJ-2021-00012,201907,EMP-000742,92.62,35.83,100.0,88.73,76.28,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,6,78267.42,0,STABLE,2019-07-03,,2019-07-03
PERF-VND-000339-202112,VND-000339,PRJ-2022-00052,202112,EMP-000599,71.18,74.57,75.3,83.39,75.46,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,8,116625.75,0,STABLE,2021-12-03,,2021-12-03
PERF-VND-000587-202310,VND-000587,PRJ-2023-00091,202310,EMP-000953,73.34,66.84,65.88,72.47,69.72,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,16,233403.53,0,DECLINING,2023-10-24,Enter their institution deep.,2023-10-24
PERF-VND-000414-202305,VND-000414,PRJ-2019-00037,202305,EMP-000646,80.9,22.95,77.18,77.53,62.1,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,17,58544.91,0,IMPROVING,2023-05-18,,2023-05-18
PERF-VND-000468-202208,VND-000468,PRJ-2020-00373,202208,EMP-000926,66.17,87.99,81.27,64.95,75.49,APPROVED,ON_TIME_DELIVERY_RATE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,18,97583.41,0,DECLINING,2022-08-25,,2022-08-25
PERF-VND-000734-202211,VND-000734,PRJ-2023-00734,202211,EMP-000538,57.43,47.93,59.23,86.21,60.7,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,INVOICE_ACCURACY,INCIDENT_RATE,11,187915.95,0,DECLINING,2022-11-12,,2022-11-12
PERF-VND-000299-202411,VND-000299,PRJ-2024-00535,202411,EMP-000466,79.7,81.6,75.23,66.66,76.77,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,5,100539.61,0,DECLINING,2024-11-27,,2024-11-27
PERF-VND-000420-202002,VND-000420,PRJ-2022-00261,202002,EMP-000693,84.01,82.07,84.64,84.21,83.59,PREFERRED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,SAFETY_AUDIT_SCORE,7,91284.64,0,IMPROVING,2020-02-15,,2020-02-15
PERF-VND-000111-202306,VND-000111,PRJ-2020-00048,202306,EMP-000729,88.05,69.58,55.65,72.88,73.0,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,22,24492.37,0,DECLINING,2023-06-19,,2023-06-19
PERF-VND-000511-201901,VND-000511,PRJ-2022-00544,201901,EMP-000828,61.87,67.69,56.91,71.0,64.45,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,17,6171.29,0,IMPROVING,2019-01-25,,2019-01-25
PERF-VND-000178-202005,VND-000178,PRJ-2021-00107,202005,EMP-000475,75.2,70.02,56.56,83.57,71.59,APPROVED,SCHEDULE_ADHERENCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,14,184440.86,0,DECLINING,2020-05-20,,2020-05-20
PERF-VND-000281-202303,VND-000281,PRJ-2019-00987,202303,EMP-000434,47.89,57.8,57.23,62.78,55.71,CONDITIONAL,DELIVERY_COMPLETENESS,REWORK_RATE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,14,162002.95,2,DECLINING,2023-03-20,,2023-03-20
PERF-VND-000322-202411,VND-000322,PRJ-2023-00648,202411,EMP-000260,69.09,65.77,39.95,83.26,65.1,APPROVED,LEAD_TIME_VARIANCE,FIRST_PASS_YIELD,PAYMENT_TERMS_COMPLIANCE,HSE_COMPLIANCE,22,13533.05,0,DECLINING,2024-11-05,,2024-11-05
PERF-VND-000982-202011,VND-000982,PRJ-2023-00516,202011,EMP-000635,72.9,74.44,87.05,57.99,73.21,APPROVED,DELIVERY_COMPLETENESS,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,19,1598.12,0,DECLINING,2020-11-19,,2020-11-19
PERF-VND-000691-202409,VND-000691,PRJ-2020-00293,202409,EMP-000984,74.76,98.81,85.35,77.73,84.69,PREFERRED,DOCUMENTATION_ACCURACY,DEFECT_RATE,PRICE_COMPETITIVENESS,INCIDENT_RATE,13,33191.08,0,IMPROVING,2024-09-05,,2024-09-05
PERF-VND-000205-202111,VND-000205,PRJ-2024-00769,202111,EMP-000893,84.11,54.42,74.67,81.57,72.81,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,2,213683.64,0,STABLE,2021-11-23,,2021-11-23
PERF-VND-000555-201905,VND-000555,PRJ-2023-00368,201905,EMP-000919,100.0,76.28,60.87,74.67,79.99,APPROVED,DOCUMENTATION_ACCURACY,DEFECT_RATE,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,8,7166.04,0,DECLINING,2019-05-17,,2019-05-17
PERF-VND-000681-201907,VND-000681,PRJ-2020-00949,201907,EMP-000471,61.58,63.45,60.66,76.98,65.04,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,1,22316.82,0,STABLE,2019-07-24,,2019-07-24
PERF-VND-000890-202309,VND-000890,PRJ-2024-00850,202309,EMP-000279,88.82,70.0,67.87,70.74,75.37,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,INVOICE_ACCURACY,NEAR_MISS_REPORTING,10,72130.25,0,IMPROVING,2023-09-15,,2023-09-15
PERF-VND-000077-202012,VND-000077,PRJ-2024-00986,202012,EMP-000186,84.38,56.13,58.79,71.05,68.12,APPROVED,SCHEDULE_ADHERENCE,DEFECT_RATE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,14,11907.87,0,DECLINING,2020-12-09,,2020-12-09
PERF-VND-000165-202503,VND-000165,PRJ-2023-00867,202503,EMP-000325,59.71,62.38,80.24,78.41,68.36,APPROVED,ON_TIME_DELIVERY_RATE,NCR_COUNT,CHANGE_ORDER_FREQUENCY,NEAR_MISS_REPORTING,2,75531.71,0,STABLE,2025-03-05,,2025-03-05
PERF-VND-000793-202509,VND-000793,PRJ-2020-00631,202509,EMP-000940,84.76,67.8,73.47,73.66,75.19,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PAYMENT_TERMS_COMPLIANCE,INCIDENT_RATE,23,82325.39,0,DECLINING,2025-09-11,,2025-09-11
PERF-VND-000189-202407,VND-000189,PRJ-2022-00070,202407,EMP-000893,63.26,30.98,66.12,93.5,60.2,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,3,181944.77,0,IMPROVING,2024-07-12,,2024-07-12
PERF-VND-000680-202207,VND-000680,PRJ-2023-00340,202207,EMP-000457,86.48,89.78,69.24,77.57,82.24,PREFERRED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,4,28533.03,0,STABLE,2022-07-22,,2022-07-22
PERF-VND-000927-202511,VND-000927,PRJ-2023-00629,202511,EMP-000714,67.26,79.85,84.85,73.19,75.74,APPROVED,LEAD_TIME_VARIANCE,DEFECT_RATE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,4,34883.63,0,STABLE,2025-11-13,,2025-11-13
PERF-VND-000290-201904,VND-000290,PRJ-2019-00934,201904,EMP-000605,72.01,79.62,47.79,45.15,64.08,APPROVED,DELIVERY_COMPLETENESS,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,2,30926.1,0,DECLINING,2019-04-10,,2019-04-10
PERF-VND-000527-201911,VND-000527,PRJ-2023-00971,201911,EMP-000100,53.69,61.87,65.93,69.11,61.68,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,INCIDENT_RATE,7,342135.13,0,DECLINING,2019-11-22,,2019-11-22
PERF-VND-000886-202307,VND-000886,PRJ-2023-00856,202307,EMP-000111,76.9,74.81,76.71,60.2,72.9,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,24,208341.56,0,IMPROVING,2023-07-22,Sense ready require human public health.,2023-07-22
PERF-VND-000735-202207,VND-000735,PRJ-2021-00039,202207,EMP-000090,70.86,80.73,52.99,54.8,67.03,APPROVED,ON_TIME_DELIVERY_RATE,DEFECT_RATE,INVOICE_ACCURACY,HSE_COMPLIANCE,18,159766.33,0,DECLINING,2022-07-03,,2022-07-03
PERF-VND-000933-202110,VND-000933,PRJ-2023-00418,202110,EMP-000475,77.65,55.57,55.82,89.63,69.06,APPROVED,DOCUMENTATION_ACCURACY,REWORK_RATE,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,1,14367.24,0,DECLINING,2021-10-13,,2021-10-13
PERF-VND-000007-202511,VND-000007,PRJ-2019-00738,202511,EMP-000710,96.64,55.59,76.94,70.73,75.2,APPROVED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,PRICE_COMPETITIVENESS,INCIDENT_RATE,12,123478.82,0,IMPROVING,2025-11-17,,2025-11-17
PERF-VND-000703-202203,VND-000703,PRJ-2024-00622,202203,EMP-000090,63.84,67.4,68.57,61.97,65.48,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,CHANGE_ORDER_FREQUENCY,SAFETY_AUDIT_SCORE,22,145654.0,0,STABLE,2022-03-01,,2022-03-01
PERF-VND-000226-202006,VND-000226,PRJ-2021-00765,202006,EMP-000478,64.3,66.34,54.08,41.69,58.35,CONDITIONAL,SCHEDULE_ADHERENCE,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,22,47608.5,2,IMPROVING,2020-06-26,,2020-06-26
PERF-VND-000569-202007,VND-000569,PRJ-2021-00127,202007,EMP-000041,100.0,82.55,67.73,71.58,82.63,PREFERRED,ON_TIME_DELIVERY_RATE,SPECIFICATION_COMPLIANCE,CHANGE_ORDER_FREQUENCY,INCIDENT_RATE,10,61510.25,0,DECLINING,2020-07-07,,2020-07-07
PERF-VND-000744-202209,VND-000744,PRJ-2022-00217,202209,EMP-000497,80.21,51.11,83.6,84.3,72.98,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,NEAR_MISS_REPORTING,8,141750.38,0,STABLE,2022-09-20,,2022-09-20
PERF-VND-000186-202501,VND-000186,PRJ-2021-00873,202501,EMP-000058,78.58,70.31,77.42,82.69,76.69,APPROVED,SCHEDULE_ADHERENCE,REWORK_RATE,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,22,39149.82,0,STABLE,2025-01-03,Later easy ask again network open.,2025-01-03
PERF-VND-000744-202503,VND-000744,PRJ-2022-00499,202503,EMP-000424,63.4,71.63,89.69,58.89,70.23,APPROVED,DELIVERY_COMPLETENESS,FIRST_PASS_YIELD,INVOICE_ACCURACY,INCIDENT_RATE,10,10290.43,0,IMPROVING,2025-03-20,,2025-03-20
PERF-VND-000326-202403,VND-000326,PRJ-2019-00462,202403,EMP-000420,74.47,70.81,70.43,78.17,73.3,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,INVOICE_ACCURACY,HSE_COMPLIANCE,11,45805.4,0,IMPROVING,2024-03-14,Audience piece director.,2024-03-14
PERF-VND-000253-202105,VND-000253,PRJ-2019-00730,202105,EMP-000830,94.35,44.39,56.4,73.66,67.63,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,22,8334.62,0,STABLE,2021-05-24,,2021-05-24
PERF-VND-000474-202310,VND-000474,PRJ-2023-00368,202310,EMP-000881,69.36,96.58,68.29,78.0,79.04,APPROVED,DELIVERY_COMPLETENESS,REWORK_RATE,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,21,13197.76,0,IMPROVING,2023-10-20,,2023-10-20
PERF-VND-000880-202006,VND-000880,PRJ-2019-00913,202006,EMP-000623,62.75,64.0,63.55,91.66,69.07,APPROVED,LEAD_TIME_VARIANCE,NCR_COUNT,PRICE_COMPETITIVENESS,INCIDENT_RATE,1,116918.14,0,DECLINING,2020-06-28,,2020-06-28
PERF-VND-000833-202503,VND-000833,PRJ-2022-00593,202503,EMP-000488,55.33,73.94,74.98,89.82,71.74,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,PRICE_COMPETITIVENESS,HSE_COMPLIANCE,18,398972.92,0,STABLE,2025-03-18,,2025-03-18
PERF-VND-000153-202211,VND-000153,PRJ-2024-00402,202211,EMP-000270,56.77,57.03,50.39,71.96,58.61,CONDITIONAL,SCHEDULE_ADHERENCE,NCR_COUNT,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,17,104781.24,0,STABLE,2022-11-17,,2022-11-17
PERF-VND-000011-202107,VND-000011,PRJ-2019-00869,202107,EMP-000912,86.81,68.78,63.52,76.97,74.78,APPROVED,SCHEDULE_ADHERENCE,FIRST_PASS_YIELD,INVOICE_ACCURACY,SAFETY_AUDIT_SCORE,6,21978.69,0,DECLINING,2021-07-06,,2021-07-06
PERF-VND-000676-202007,VND-000676,PRJ-2023-00754,202007,EMP-000824,100.0,44.28,70.59,100.0,77.4,APPROVED,DOCUMENTATION_ACCURACY,NCR_COUNT,PRICE_COMPETITIVENESS,NEAR_MISS_REPORTING,25,60364.7,0,IMPROVING,2020-07-16,Teacher audience draw.,2020-07-16
PERF-VND-000379-202106,VND-000379,PRJ-2019-00044,202106,EMP-000761,69.15,64.28,65.47,92.85,71.69,APPROVED,LEAD_TIME_VARIANCE,SPECIFICATION_COMPLIANCE,PAYMENT_TERMS_COMPLIANCE,SAFETY_AUDIT_SCORE,16,4212.31,0,IMPROVING,2021-06-15,Democrat car very number line six.,2021-06-15
PERF-VND-000665-202206,VND-000665,PRJ-2020-00106,202206,EMP-000802,95.0,47.22,64.27,69.42,69.4,APPROVED,SCHEDULE_ADHERENCE,NCR_COUNT,PAYMENT_TERMS_COMPLIANCE,NEAR_MISS_REPORTING,13,121329.34,0,STABLE,2022-06-21,,2022-06-21
PERF-VND-000670-201910,VND-000670,PRJ-2019-00530,201910,EMP-000317,48.03,77.39,96.34,57.28,68.35,APPROVED,DOCUMENTATION_ACCURACY,FIRST_PASS_YIELD,CHANGE_ORDER_FREQUENCY,HSE_COMPLIANCE,12,75180.52,0,STABLE,2019-10-16,,2019-10-16
