budget_id,project_id,wbs_code,cost_type,budget_version,budget_status,original_amount,revised_amount,contingency_pct,contingency_amount,committed_amount,actual_spent,remaining_budget,currency,period_start,period_end,budget_owner_id,approval_date,notes,created_date
BDG-PRJ-2022-00544-07.01-ORIGINAL,PRJ-2022-00544,7.01,SUBCONTRACT,ORIGINAL,APPROVED,47058.82,47058.82,0.0816,0.0,29089.51,28447.66,18611.16,EUR,2019-09-01,2020-05-29,EMP-000729,2019-08-06,,2019-07-06
BDG-PRJ-2024-00280-06.03-ORIGINAL,PRJ-2024-00280,6.03,LABOUR,ORIGINAL,ACTIVE,354697.21,354697.21,0.0891,0.0,270949.87,236957.98,117739.23,SAR,2024-11-01,2025-05-09,EMP-000327,2024-10-15,,2024-09-11
BDG-PRJ-2019-00009-02.01-REV1,PRJ-2019-00009,2.01,EQUIPMENT,REV1,ACTIVE,1621899.21,1849127.71,0.0852,0.0,834211.16,431304.59,1417823.12,EUR,2023-02-01,2023-05-31,EMP-000412,2023-01-06,,2022-12-11
BDG-PRJ-2023-00981-02.01-REV2,PRJ-2023-00981,2.01,LABOUR,REV2,ACTIVE,138255.65,148822.19,0.14,0.0,131008.07,124195.76,24626.43,SAR,2024-03-01,2024-10-06,EMP-000132,2024-02-03,,2024-01-23
BDG-PRJ-2023-00788-07.03-ORIGINAL,PRJ-2023-00788,7.03,SUBCONTRACT,ORIGINAL,APPROVED,297320.98,297320.98,0.0562,0.0,158517.95,158197.63,139123.35,SAR,2021-05-01,2021-10-29,EMP-000836,2021-04-18,,2021-03-27
BDG-PRJ-2022-00661-08.01-ORIGINAL,PRJ-2022-00661,8.01,SUBCONTRACT,ORIGINAL,APPROVED,458271.0,458271.0,0.1143,0.0,388414.7,333143.35,125127.65,SAR,2019-01-01,2019-05-08,EMP-000462,2018-12-11,Pull worker better.,2018-11-17
BDG-PRJ-2024-00153-01.01-REV1,PRJ-2024-00153,1.01,MATERIAL,REV1,ACTIVE,89158.35,96278.19,0.1405,0.0,58655.54,56893.27,39384.92,SAR,2022-08-01,2023-06-10,EMP-000129,2022-07-08,,2022-06-20
BDG-PRJ-2022-00978-08.01-REV1,PRJ-2022-00978,8.01,OVERHEAD,REV1,APPROVED,227780.73,230114.55,0.1182,0.0,156331.43,153112.87,77001.68,USD,2019-06-01,2020-05-29,EMP-000589,2019-05-23,,2019-04-08
BDG-PRJ-2024-00785-05.02-ORIGINAL,PRJ-2024-00785,5.02,LABOUR,ORIGINAL,APPROVED,165858.22,165858.22,0.0691,0.0,119008.14,112847.13,53011.09,SAR,2024-12-01,2025-08-31,EMP-000735,2024-11-01,,2024-10-31
BDG-PRJ-2019-00198-01.05-ORIGINAL,PRJ-2019-00198,1.05,MATERIAL,ORIGINAL,ACTIVE,188436.08,188436.08,0.1143,0.0,113025.94,111045.38,77390.7,SAR,2025-08-01,2025-11-07,EMP-000098,2025-07-15,,2025-07-01
BDG-PRJ-2019-00416-02.02-REV2,PRJ-2019-00416,2.02,SUBCONTRACT,REV2,ACTIVE,51046.15,61240.18,0.1178,0.0,23845.22,18829.92,42410.26,SAR,2019-01-01,2019-06-12,EMP-000041,2018-12-10,,2018-11-13
BDG-PRJ-2022-00047-04.02-ORIGINAL,PRJ-2022-00047,4.02,EQUIPMENT,ORIGINAL,CLOSED,168849.87,168849.87,0.1321,0.0,60511.63,48748.95,120100.92,USD,2025-10-01,2026-01-31,EMP-000185,2025-09-21,,2025-08-07
BDG-PRJ-2020-00631-04.01-REV2,PRJ-2020-00631,4.01,MATERIAL,REV2,CLOSED,343518.91,385208.07,0.1482,0.0,190501.17,188201.18,197006.89,SAR,2023-09-01,2024-02-08,EMP-000403,2023-08-24,,2023-07-23
BDG-PRJ-2022-00065-02.03-ORIGINAL,PRJ-2022-00065,2.03,MATERIAL,ORIGINAL,ACTIVE,1435057.41,1435057.41,0.1053,0.0,808219.64,778184.39,656873.02,USD,2019-03-01,2019-07-20,EMP-000646,2019-02-17,Rock song body court movie.,2019-01-15
BDG-PRJ-2021-00083-01.01-ORIGINAL,PRJ-2021-00083,1.01,LABOUR,ORIGINAL,ACTIVE,686187.53,686187.53,0.1387,0.0,377220.17,340896.09,345291.44,SAR,2025-08-01,2026-01-02,EMP-000491,2025-07-09,,2025-06-25
BDG-PRJ-2023-00961-03.05-REV1,PRJ-2023-00961,3.05,EQUIPMENT,REV1,ACTIVE,4113454.26,3641264.58,0.1112,0.0,2898046.65,1885468.81,1755795.77,SAR,2022-01-01,2022-07-30,EMP-000900,2021-12-22,,2021-11-05
BDG-PRJ-2020-00780-04.04-REV2,PRJ-2020-00780,4.04,SUBCONTRACT,REV2,APPROVED,51481.54,60163.65,0.0694,0.0,42785.15,42112.86,18050.79,SAR,2022-08-01,2023-01-28,EMP-000083,2022-07-24,,2022-06-23
BDG-PRJ-2024-00215-07.03-ORIGINAL,PRJ-2024-00215,7.03,SUBCONTRACT,ORIGINAL,ACTIVE,602281.94,602281.94,0.0543,0.0,448248.41,431408.02,170873.92,SAR,2020-03-01,2020-06-13,EMP-000200,2020-02-21,,2020-01-08
BDG-PRJ-2019-00456-06.04-ORIGINAL,PRJ-2019-00456,6.04,SUBCONTRACT,ORIGINAL,APPROVED,214274.46,214274.46,0.1279,0.0,106211.42,58313.48,155960.98,SAR,2024-07-01,2025-01-09,EMP-000414,2024-06-22,,2024-05-17
BDG-PRJ-2022-00056-07.02-ORIGINAL,PRJ-2022-00056,7.02,EQUIPMENT,ORIGINAL,APPROVED,4345730.38,4345730.38,0.0873,0.0,2497248.39,1491050.73,2854679.65,SAR,2021-05-01,2021-11-10,EMP-000073,2021-04-02,,2021-03-24
BDG-PRJ-2021-00140-02.04-REV1,PRJ-2021-00140,2.04,LABOUR,REV1,APPROVED,48414.4,52842.11,0.1386,0.0,40885.43,33485.15,19356.96,SAR,2023-03-01,2023-09-24,EMP-000885,2023-02-07,,2023-01-24
BDG-PRJ-2023-00606-08.04-ORIGINAL,PRJ-2023-00606,8.04,SUBCONTRACT,ORIGINAL,ACTIVE,46185.32,46185.32,0.0747,0.0,22925.36,18104.93,28080.39,SAR,2023-03-01,2023-06-01,EMP-000083,2023-02-21,,2023-01-07
BDG-PRJ-2023-00788-01.04-REV1,PRJ-2023-00788,1.04,MATERIAL,REV1,ACTIVE,66231.47,68283.09,0.1321,0.0,30338.65,23641.2,44641.89,EUR,2019-12-01,2020-09-24,EMP-000230,2019-11-13,,2019-10-12
BDG-PRJ-2019-00093-01.04-REV1,PRJ-2019-00093,1.04,LABOUR,REV1,ACTIVE,10000.0,10834.64,0.107,0.0,9597.89,7024.51,3810.13,SAR,2020-12-01,2021-09-24,EMP-000642,2020-11-04,,2020-10-12
BDG-PRJ-2020-00002-02.04-REV2,PRJ-2020-00002,2.04,MATERIAL,REV2,DRAFT,73966.49,70853.67,0.0926,0.0,61476.7,47411.91,23441.76,USD,2025-04-01,2025-08-10,EMP-000582,,,2025-03-01
BDG-PRJ-2020-00528-06.01-ORIGINAL,PRJ-2020-00528,6.01,MATERIAL,ORIGINAL,ACTIVE,52119.84,52119.84,0.0866,0.0,21116.9,16458.41,35661.43,SAR,2019-09-01,2020-03-13,EMP-000582,2019-08-18,,2019-07-13
BDG-PRJ-2019-00490-04.02-ORIGINAL,PRJ-2019-00490,4.02,OVERHEAD,ORIGINAL,ACTIVE,203941.95,203941.95,0.0923,0.0,67846.59,46570.37,157371.58,SAR,2022-08-01,2023-07-13,EMP-000215,2022-07-10,,2022-06-11
BDG-PRJ-2019-00846-05.04-REV1,PRJ-2019-00846,5.04,SUBCONTRACT,REV1,CLOSED,271748.96,333259.43,0.1309,0.0,113100.44,106987.54,226271.89,SAR,2022-02-01,2022-06-12,EMP-000317,2022-01-16,,2021-12-31
BDG-PRJ-2023-00112-03.03-ORIGINAL,PRJ-2023-00112,3.03,LABOUR,ORIGINAL,APPROVED,2714874.43,2714874.43,0.0704,0.0,2365369.26,1209520.06,1505354.37,SAR,2022-11-01,2023-04-07,EMP-000706,2022-10-11,,2022-10-02
BDG-PRJ-2022-00299-04.01-ORIGINAL,PRJ-2022-00299,4.01,SUBCONTRACT,ORIGINAL,CLOSED,677141.65,677141.65,0.102,0.0,339604.43,268067.54,409074.11,SAR,2024-11-01,2025-07-16,EMP-000900,2024-10-08,,2024-09-23
BDG-PRJ-2022-00581-03.03-ORIGINAL,PRJ-2022-00581,3.03,MATERIAL,ORIGINAL,ACTIVE,68503.8,68503.8,0.1471,0.0,52189.61,27329.58,41174.22,EUR,2021-05-01,2022-03-20,EMP-000283,2021-04-02,,2021-03-27
BDG-PRJ-2024-00997-03.02-ORIGINAL,PRJ-2024-00997,3.02,LABOUR,ORIGINAL,FROZEN,42293.05,42293.05,0.1075,0.0,23875.83,16351.03,25942.02,USD,2020-09-01,2020-12-17,EMP-000592,2020-08-21,,2020-07-16
BDG-PRJ-2019-00999-03.05-ORIGINAL,PRJ-2019-00999,3.05,OVERHEAD,ORIGINAL,ACTIVE,340400.71,340400.71,0.0999,0.0,131813.48,96094.71,244306.0,EUR,2021-03-01,2021-06-01,EMP-000931,2021-02-06,,2021-01-08
BDG-PRJ-2021-00303-08.03-REV3,PRJ-2021-00303,8.03,SUBCONTRACT,REV3,FROZEN,22463.57,26278.57,0.1167,0.0,19370.62,18617.99,7660.58,USD,2021-12-01,2022-04-27,EMP-000081,2021-11-20,,2021-10-29
BDG-PRJ-2023-00316-01.04-REV1,PRJ-2023-00316,1.04,MATERIAL,REV1,APPROVED,2538764.62,2775531.04,0.0826,0.0,1157645.82,883534.88,1891996.16,SAR,2025-05-01,2025-11-07,EMP-000909,2025-04-10,,2025-03-02
BDG-PRJ-2023-00090-07.02-REV1,PRJ-2023-00090,7.02,EQUIPMENT,REV1,ACTIVE,954707.4,1066128.01,0.0556,0.0,574147.03,492607.75,573520.26,SAR,2022-06-01,2023-03-15,EMP-000504,2022-05-14,,2022-04-18
BDG-PRJ-2020-00896-02.02-REV2,PRJ-2020-00896,2.02,MATERIAL,REV2,FROZEN,80518.04,77736.43,0.1304,0.0,60899.0,59996.5,17739.93,SAR,2022-12-01,2023-09-29,EMP-000995,2022-11-05,Instead everything economic.,2022-10-26
BDG-PRJ-2023-00311-08.05-REV3,PRJ-2023-00311,8.05,LABOUR,REV3,FROZEN,12460.24,11032.04,0.1256,0.0,6019.92,5762.3,5269.74,USD,2022-03-01,2023-01-21,EMP-000234,2022-02-16,,2022-01-18
BDG-PRJ-2019-00297-08.01-REV2,PRJ-2019-00297,8.01,MATERIAL,REV2,ACTIVE,1240231.43,1421233.79,0.0994,0.0,617827.57,553332.41,867901.38,EUR,2020-05-01,2020-12-30,EMP-000779,2020-04-21,,2020-03-04
BDG-PRJ-2021-00295-07.02-REV1,PRJ-2021-00295,7.02,SUBCONTRACT,REV1,APPROVED,137062.22,131701.28,0.0619,0.0,118083.34,62981.22,68720.06,SAR,2024-06-01,2025-05-03,EMP-000469,2024-05-05,,2024-04-10
BDG-PRJ-2019-00838-02.03-REV1,PRJ-2019-00838,2.03,EQUIPMENT,REV1,CLOSED,1042074.99,910152.63,0.0663,0.0,447620.95,420387.08,489765.55,SAR,2020-06-01,2020-11-21,EMP-000615,2020-05-12,,2020-04-02
BDG-PRJ-2021-00365-01.03-ORIGINAL,PRJ-2021-00365,1.03,EQUIPMENT,ORIGINAL,SUBMITTED,14888.71,14888.71,0.0694,0.0,10076.95,8891.34,5997.37,USD,2023-03-01,2023-11-11,EMP-000533,,,2023-01-08
BDG-PRJ-2020-00705-06.01-REV1,PRJ-2020-00705,6.01,MATERIAL,REV1,SUBMITTED,66233.22,63753.92,0.0637,0.0,48917.41,34535.56,29218.36,SAR,2020-02-01,2020-08-20,EMP-000415,,,2019-12-08
BDG-PRJ-2023-00919-02.04-REV1,PRJ-2023-00919,2.04,LABOUR,REV1,CLOSED,164040.0,170898.07,0.1423,0.0,83217.8,56694.98,114203.09,USD,2025-08-01,2026-07-24,EMP-000591,2025-07-20,,2025-07-02
BDG-PRJ-2019-00763-02.02-ORIGINAL,PRJ-2019-00763,2.02,SUBCONTRACT,ORIGINAL,ACTIVE,174638.06,174638.06,0.0807,0.0,74379.15,73676.62,100961.44,SAR,2022-12-01,2023-04-27,EMP-000821,2022-11-11,Kitchen technology nearly.,2022-10-29
BDG-PRJ-2024-00034-01.04-ORIGINAL,PRJ-2024-00034,1.04,MATERIAL,ORIGINAL,SUBMITTED,82859.51,82859.51,0.1168,0.0,62370.85,55583.99,27275.52,SAR,2023-04-01,2023-10-10,EMP-000606,,Present music address.,2023-02-26
BDG-PRJ-2023-00867-05.05-ORIGINAL,PRJ-2023-00867,5.05,LABOUR,ORIGINAL,ACTIVE,414270.7,414270.7,0.1229,0.0,184389.2,144767.22,269503.48,SAR,2019-10-01,2020-01-06,EMP-000344,2019-09-15,,2019-08-08
BDG-PRJ-2019-00551-01.01-REV3,PRJ-2019-00551,1.01,OVERHEAD,REV3,CLOSED,32812.65,37053.79,0.0975,0.0,15231.9,12745.49,24308.3,EUR,2019-03-01,2019-11-27,EMP-000712,2019-02-16,,2019-01-17
BDG-PRJ-2019-00116-06.01-REV1,PRJ-2019-00116,6.01,EQUIPMENT,REV1,ACTIVE,131456.43,126896.01,0.0861,0.0,93050.55,50351.88,76544.13,SAR,2022-02-01,2022-11-15,EMP-000545,2022-01-04,,2021-12-19
BDG-PRJ-2020-00232-07.03-REV3,PRJ-2020-00232,7.03,MATERIAL,REV3,CLOSED,194939.29,228268.95,0.1395,0.0,197098.64,134760.42,93508.53,USD,2019-11-01,2020-10-07,EMP-000667,2019-10-11,,2019-09-11
BDG-PRJ-2021-00088-02.02-ORIGINAL,PRJ-2021-00088,2.02,SUBCONTRACT,ORIGINAL,FROZEN,352095.69,352095.69,0.1241,0.0,294160.66,171896.2,180199.49,SAR,2021-04-01,2021-12-20,EMP-000676,2021-03-22,,2021-02-17
BDG-PRJ-2024-00743-08.03-REV2,PRJ-2024-00743,8.03,SUBCONTRACT,REV2,ACTIVE,473270.47,553912.77,0.1256,0.0,479652.47,325227.71,228685.06,EUR,2024-10-01,2025-07-25,EMP-000868,2024-09-16,,2024-08-18
BDG-PRJ-2022-00111-02.03-REV1,PRJ-2022-00111,2.03,MATERIAL,REV1,CLOSED,30122.78,34494.18,0.053,0.0,27532.82,20623.94,13870.24,USD,2019-03-01,2019-12-11,EMP-000562,2019-02-18,,2019-01-11
BDG-PRJ-2023-00099-02.05-REV2,PRJ-2023-00099,2.05,SUBCONTRACT,REV2,APPROVED,16298.51,17049.87,0.1162,0.0,7791.78,5234.58,11815.29,EUR,2025-09-01,2025-12-09,EMP-000073,2025-08-12,,2025-07-30
BDG-PRJ-2024-00393-08.03-REV2,PRJ-2024-00393,8.03,MATERIAL,REV2,DRAFT,1106281.81,1232137.31,0.0677,0.0,945824.92,891298.22,340839.09,SAR,2020-08-01,2021-06-07,EMP-000661,,,2020-06-29
BDG-PRJ-2022-00583-08.05-REV1,PRJ-2022-00583,8.05,EQUIPMENT,REV1,ACTIVE,267927.32,282040.13,0.1354,0.0,150843.77,112732.42,169307.71,USD,2022-10-01,2023-06-28,EMP-000504,2022-09-14,Unit support coach.,2022-08-14
BDG-PRJ-2022-00047-03.03-ORIGINAL,PRJ-2022-00047,3.03,SUBCONTRACT,ORIGINAL,DRAFT,52958.84,52958.84,0.1391,0.0,26731.18,14666.73,38292.11,SAR,2021-06-01,2022-03-28,EMP-000452,,,2021-04-12
BDG-PRJ-2022-00320-02.01-REV2,PRJ-2022-00320,2.01,LABOUR,REV2,APPROVED,1667319.76,1442149.97,0.1038,0.0,1001804.87,712520.21,729629.76,SAR,2023-07-01,2024-02-12,EMP-000777,2023-06-06,Loss ten total clearly able hospital.,2023-05-22
BDG-PRJ-2021-00387-07.03-REV1,PRJ-2021-00387,7.03,SUBCONTRACT,REV1,SUBMITTED,193592.74,190570.17,0.1175,0.0,114658.66,101180.76,89389.41,SAR,2021-03-01,2021-10-30,EMP-000733,,,2021-01-10
BDG-PRJ-2023-00868-02.05-ORIGINAL,PRJ-2023-00868,2.05,MATERIAL,ORIGINAL,APPROVED,954502.72,954502.72,0.1074,0.0,747148.28,606898.2,347604.52,SAR,2019-12-01,2020-04-17,EMP-000492,2019-11-22,,2019-10-16
BDG-PRJ-2023-00487-07.02-ORIGINAL,PRJ-2023-00487,7.02,LABOUR,ORIGINAL,CLOSED,180101.84,180101.84,0.1005,0.0,86439.05,71893.81,108208.03,SAR,2021-04-01,2022-01-28,EMP-000873,2021-03-11,,2021-02-13
BDG-PRJ-2019-00185-01.05-REV2,PRJ-2019-00185,1.05,EQUIPMENT,REV2,APPROVED,3580889.84,4106862.41,0.1462,0.0,2383529.26,2308642.26,1798220.15,EUR,2023-10-01,2024-08-08,EMP-000108,2023-09-08,,2023-08-18
BDG-PRJ-2020-00152-04.02-REV2,PRJ-2020-00152,4.02,SUBCONTRACT,REV2,CLOSED,2264832.28,2704378.2,0.091,0.0,2289750.18,1870642.88,833735.32,USD,2025-07-01,2026-02-12,EMP-000283,2025-06-16,,2025-05-25
BDG-PRJ-2019-00416-04.01-ORIGINAL,PRJ-2019-00416,4.01,LABOUR,ORIGINAL,ACTIVE,112033.56,112033.56,0.0811,0.0,66237.54,65949.18,46084.38,SAR,2022-11-01,2023-02-17,EMP-000492,2022-10-21,Expect recent room situation product.,2022-09-07
BDG-PRJ-2023-00823-05.05-ORIGINAL,PRJ-2023-00823,5.05,OVERHEAD,ORIGINAL,FROZEN,698965.33,698965.33,0.0986,0.0,218038.91,202730.83,496234.5,USD,2019-06-01,2020-01-29,EMP-000683,2019-05-14,,2019-04-04
BDG-PRJ-2019-00093-07.02-ORIGINAL,PRJ-2019-00093,7.02,EQUIPMENT,ORIGINAL,ACTIVE,428507.67,428507.67,0.0621,0.0,299325.58,236530.03,191977.64,SAR,2025-09-01,2026-04-07,EMP-000162,2025-08-18,,2025-07-09
BDG-PRJ-2019-00827-06.03-REV2,PRJ-2019-00827,6.03,SUBCONTRACT,REV2,CLOSED,1267994.83,1552279.32,0.1244,0.0,668729.74,370079.72,1182199.6,SAR,2020-05-01,2021-03-12,EMP-001000,2020-04-23,,2020-03-21
BDG-PRJ-2023-00717-02.03-REV1,PRJ-2023-00717,2.03,MATERIAL,REV1,APPROVED,38277.4,44543.77,0.0778,0.0,17236.07,12713.51,31830.26,USD,2021-05-01,2021-08-09,EMP-000075,2021-04-01,,2021-03-02
BDG-PRJ-2022-00056-04.03-REV1,PRJ-2022-00056,4.03,MATERIAL,REV1,FROZEN,455466.38,535127.5,0.0863,0.0,199726.85,186440.31,348687.19,SAR,2025-08-01,2026-05-16,EMP-000666,2025-07-17,,2025-06-03
BDG-PRJ-2021-00843-04.03-ORIGINAL,PRJ-2021-00843,4.03,OVERHEAD,ORIGINAL,CLOSED,796224.72,796224.72,0.1131,0.0,659019.55,582158.4,214066.32,USD,2022-01-01,2022-08-19,EMP-000836,2021-12-10,,2021-11-03
BDG-PRJ-2022-00862-06.04-REV2,PRJ-2022-00862,6.04,SUBCONTRACT,REV2,CLOSED,11636.37,12247.67,0.1198,0.0,6259.95,5014.58,7233.09,SAR,2025-09-01,2026-05-16,EMP-000069,2025-08-24,,2025-07-28
BDG-PRJ-2022-00646-08.02-ORIGINAL,PRJ-2022-00646,8.02,MATERIAL,ORIGINAL,APPROVED,27587.34,27587.34,0.1076,0.0,10110.68,6317.17,21270.17,USD,2024-11-01,2025-04-06,EMP-000685,2024-10-15,,2024-09-05
BDG-PRJ-2019-00753-03.03-ORIGINAL,PRJ-2019-00753,3.03,EQUIPMENT,ORIGINAL,APPROVED,10000.0,10000.0,0.0782,0.0,3506.39,2397.67,7602.33,SAR,2022-07-01,2023-01-21,EMP-000046,2022-06-07,,2022-05-12
BDG-PRJ-2019-00235-02.04-ORIGINAL,PRJ-2019-00235,2.04,SUBCONTRACT,ORIGINAL,APPROVED,108650.3,108650.3,0.0901,0.0,60555.38,38154.67,70495.63,EUR,2019-06-01,2019-11-25,EMP-000206,2019-05-25,,2019-04-19
BDG-PRJ-2021-00792-08.04-ORIGINAL,PRJ-2021-00792,8.04,SUBCONTRACT,ORIGINAL,APPROVED,477497.11,477497.11,0.1362,0.0,367325.71,236550.77,240946.34,SAR,2022-07-01,2022-12-04,EMP-000390,2022-06-05,,2022-05-06
BDG-PRJ-2020-00290-04.04-ORIGINAL,PRJ-2020-00290,4.04,SUBCONTRACT,ORIGINAL,DRAFT,1549643.68,1549643.68,0.1476,0.0,683844.39,496121.14,1053522.54,SAR,2020-06-01,2021-04-21,EMP-000777,,,2020-04-22
BDG-PRJ-2020-00998-07.02-REV2,PRJ-2020-00998,7.02,SUBCONTRACT,REV2,ACTIVE,181887.23,161536.19,0.0756,0.0,54155.23,36090.74,125445.45,EUR,2020-08-01,2021-04-29,EMP-000086,2020-07-25,,2020-06-13
BDG-PRJ-2022-00391-05.04-REV1,PRJ-2022-00391,5.04,LABOUR,REV1,CLOSED,1872759.03,1726213.56,0.0541,0.0,693799.58,517865.82,1208347.74,SAR,2021-08-01,2022-01-05,EMP-000900,2021-07-12,,2021-06-29
BDG-PRJ-2024-00321-01.02-REV1,PRJ-2024-00321,1.02,CONTINGENCY,REV1,APPROVED,20534.22,20986.68,0.0861,1768.0,17663.98,11156.71,9829.97,SAR,2025-05-01,2026-04-20,EMP-000294,2025-04-14,,2025-03-17
BDG-PRJ-2023-00783-03.05-REV2,PRJ-2023-00783,3.05,SUBCONTRACT,REV2,ACTIVE,12643.85,11498.93,0.0553,0.0,5035.57,2608.08,8890.85,SAR,2021-03-01,2022-01-24,EMP-000848,2021-02-21,,2021-01-08
BDG-PRJ-2022-00575-08.04-REV1,PRJ-2022-00575,8.04,SUBCONTRACT,REV1,CLOSED,149743.4,132886.96,0.0624,0.0,109087.42,64397.3,68489.66,USD,2020-12-01,2021-11-16,EMP-000953,2020-11-03,,2020-10-14
BDG-PRJ-2022-00995-01.05-REV2,PRJ-2022-00995,1.05,LABOUR,REV2,CLOSED,289554.31,303813.21,0.0746,0.0,108334.67,71969.85,231843.36,SAR,2021-11-01,2022-04-02,EMP-000185,2021-10-15,,2021-09-30
BDG-PRJ-2022-00472-08.04-REV1,PRJ-2022-00472,8.04,MATERIAL,REV1,ACTIVE,154965.51,134438.59,0.0829,0.0,90533.49,65777.2,68661.39,SAR,2024-12-01,2025-05-06,EMP-000089,2024-11-04,,2024-10-07
BDG-PRJ-2024-00057-02.05-REV3,PRJ-2024-00057,2.05,MATERIAL,REV3,APPROVED,10000.0,12360.2,0.0678,0.0,10126.83,5515.01,6845.19,SAR,2025-04-01,2025-09-21,EMP-000676,2025-03-16,,2025-01-31
BDG-PRJ-2023-00670-03.01-ORIGINAL,PRJ-2023-00670,3.01,SUBCONTRACT,ORIGINAL,ACTIVE,142389.27,142389.27,0.1422,0.0,119926.02,96151.5,46237.77,USD,2021-11-01,2022-03-20,EMP-000870,2021-10-19,,2021-09-04
BDG-PRJ-2021-00398-08.03-REV1,PRJ-2021-00398,8.03,MATERIAL,REV1,ACTIVE,23001.06,25198.74,0.1311,0.0,14122.98,10069.81,15128.93,EUR,2019-09-01,2020-05-22,EMP-000418,2019-08-05,,2019-07-29
BDG-PRJ-2021-00954-08.05-REV1,PRJ-2021-00954,8.05,EQUIPMENT,REV1,APPROVED,444412.66,539020.6,0.0937,0.0,316171.6,181578.38,357442.22,USD,2020-11-01,2021-07-02,EMP-000885,2020-10-12,,2020-10-01
BDG-PRJ-2020-00565-02.01-REV1,PRJ-2020-00565,2.01,EQUIPMENT,REV1,ACTIVE,282066.28,321026.4,0.0965,0.0,252870.84,171377.86,149648.54,SAR,2023-02-01,2024-01-14,EMP-000763,2023-01-20,,2022-12-07
BDG-PRJ-2024-00403-01.01-REV1,PRJ-2024-00403,1.01,SUBCONTRACT,REV1,APPROVED,39742.65,45820.96,0.1224,0.0,26116.51,23607.16,22213.8,SAR,2021-03-01,2021-09-15,EMP-000469,2021-02-01,,2021-01-13
BDG-PRJ-2021-00019-01.04-ORIGINAL,PRJ-2021-00019,1.04,LABOUR,ORIGINAL,ACTIVE,75297.31,75297.31,0.1192,0.0,61839.29,60781.96,14515.35,SAR,2023-12-01,2024-11-04,EMP-000615,2023-11-02,,2023-10-10
BDG-PRJ-2021-00692-07.03-ORIGINAL,PRJ-2021-00692,7.03,LABOUR,ORIGINAL,APPROVED,33229.05,33229.05,0.1316,0.0,23845.81,14167.05,19062.0,USD,2019-04-01,2020-03-02,EMP-000448,2019-03-12,,2019-02-03
BDG-PRJ-2021-00809-04.01-ORIGINAL,PRJ-2021-00809,4.01,MATERIAL,ORIGINAL,ACTIVE,148150.12,148150.12,0.0522,0.0,59210.17,34117.56,114032.56,SAR,2024-08-01,2025-07-05,EMP-000753,2024-07-07,,2024-06-23
BDG-PRJ-2021-00584-07.01-ORIGINAL,PRJ-2021-00584,7.01,LABOUR,ORIGINAL,CLOSED,681951.27,681951.27,0.0932,0.0,374671.9,280198.98,401752.29,SAR,2023-10-01,2024-05-26,EMP-000669,2023-09-09,,2023-08-09
BDG-PRJ-2022-00627-08.02-REV2,PRJ-2022-00627,8.02,EQUIPMENT,REV2,ACTIVE,37101.44,32478.76,0.0816,0.0,27143.35,19232.93,13245.83,USD,2022-02-01,2023-01-10,EMP-000602,2022-01-11,,2022-01-02
BDG-PRJ-2020-00166-05.02-REV1,PRJ-2020-00166,5.02,MATERIAL,REV1,ACTIVE,346649.61,389630.57,0.1088,0.0,332370.99,308017.14,81613.43,SAR,2024-11-01,2025-09-26,EMP-000517,2024-10-02,,2024-09-02
BDG-PRJ-2019-00427-06.04-REV2,PRJ-2019-00427,6.04,SUBCONTRACT,REV2,ACTIVE,73468.61,84466.99,0.0782,0.0,59146.65,33391.14,51075.85,SAR,2020-03-01,2021-02-05,EMP-000698,2020-02-08,,2020-01-25
BDG-PRJ-2020-00571-01.01-ORIGINAL,PRJ-2020-00571,1.01,MATERIAL,ORIGINAL,ACTIVE,49547.68,49547.68,0.0675,0.0,40414.9,30381.47,19166.21,SAR,2025-02-01,2025-10-21,EMP-000427,2025-01-22,,2024-12-18
BDG-PRJ-2023-00265-06.03-REV2,PRJ-2023-00265,6.03,SUBCONTRACT,REV2,ACTIVE,138614.84,165140.63,0.1396,0.0,136111.78,109181.35,55959.28,EUR,2019-12-01,2020-03-25,EMP-000735,2019-11-10,,2019-10-08
BDG-PRJ-2021-00114-02.05-REV1,PRJ-2021-00114,2.05,OVERHEAD,REV1,SUBMITTED,34445.6,36268.54,0.1062,0.0,14515.68,8114.7,28153.84,USD,2020-06-01,2020-11-18,EMP-000746,,,2020-04-17
BDG-PRJ-2022-00751-02.02-REV1,PRJ-2022-00751,2.02,MATERIAL,REV1,SUBMITTED,70935.48,72754.51,0.1349,0.0,39974.96,35358.51,37396.0,SAR,2020-08-01,2021-04-22,EMP-000303,,Choice father why often my security.,2020-06-21
BDG-PRJ-2019-00733-07.03-REV1,PRJ-2019-00733,7.03,MATERIAL,REV1,ACTIVE,26988.96,31439.07,0.103,0.0,12034.77,8597.78,22841.29,USD,2022-08-01,2023-07-21,EMP-000619,2022-07-25,,2022-06-08
BDG-PRJ-2022-00011-02.01-ORIGINAL,PRJ-2022-00011,2.01,MATERIAL,ORIGINAL,ACTIVE,3100542.64,3100542.64,0.0934,0.0,1661766.09,861703.6,2238839.04,EUR,2024-03-01,2024-06-28,EMP-000883,2024-02-14,,2024-01-03
BDG-PRJ-2019-00698-05.03-REV3,PRJ-2019-00698,5.03,LABOUR,REV3,APPROVED,171595.51,209034.26,0.1028,0.0,150541.67,108855.86,100178.4,USD,2020-09-01,2021-07-14,EMP-000677,2020-08-19,,2020-07-31
