material_id,material_code,material_name,material_level,parent_material_id,category,sub_category,unit_of_measure,unit_price,currency,lead_time_days,hazardous,requires_inspection,strategic_item,local_content,weight_kg,unspsc_code,min_stock_level,max_stock_level,reorder_point,reorder_quantity,shelf_life_days,manufacturer,brand,country_of_origin,active,created_date
MAT-00000336,CON-PRE-00336,Precast - Voluptas 122,PRODUCT,,CONCRETE,Precast,CUM,298.69,EUR,7,False,False,False,False,2369.53,30110063,237,711,311,333,,Williamson Inc,PLC Court,India,True,2018-09-15
MAT-00000337,VLV-REL-00337,Relief - Similique 595,ITEM,MAT-00000225,VALVES,Relief,SET,24358.8,EUR,147,False,False,False,True,,40140126,469,3283,556,1533,,"Cunningham, Zuniga and Taylor",and Sons Ipsum,UAE,False,2020-07-17
MAT-00000338,STL-ANG-00338,Angles - Provide 142,ITEM,MAT-00000194,STRUCTURAL_STEEL,Angles,MT,2890.53,EUR,70,False,False,False,False,4196.66,30100098,473,2365,555,960,,"Santiago, Daniel and Rogers",LLC Enjoy,UAE,True,2019-04-24
MAT-00000339,VLV-BAL-00339,Ball - Hard 427,ITEM,MAT-00000022,VALVES,Ball,SET,48903.33,USD,137,False,False,False,True,,40140113,217,2170,413,514,,Atkinson Inc,Group Doloremque,Germany,True,2023-02-20
MAT-00000340,CSM-SEA-00340,Sealant - Possimus 794,ITEM,MAT-00000198,CONSUMABLES,Sealant,PKT,448.09,SAR,12,False,False,False,False,,31160053,362,1448,607,444,2286.0,Kaur-Spencer,PLC Commercial,USA,True,2019-07-26
MAT-00000341,SVC-SCA-00341,Scaffolding - Aut 793,ITEM,MAT-00000230,SERVICES,Scaffolding,HR,1665.51,EUR,6,False,False,False,False,,72100045,110,330,120,247,,Smith-Green,Inc Dolores,USA,False,2022-12-30
MAT-00000342,INS-ANA-00342,Analyzers - Dolorem 995,ITEM,MAT-00000328,INSTRUMENTS,Analyzers,NOS,72694.07,USD,69,False,False,False,True,,41110011,155,1240,244,785,,"Mcmahon, Spence and Morgan",Ltd Lawyer,South Korea,True,2022-12-31
MAT-00000343,ELE-PAN-00343,Panels - Policy 586,ITEM,MAT-00000305,ELECTRICAL,Panels,NOS,16387.4,EUR,58,False,False,False,True,,26100085,316,1264,389,528,,Collier LLC,and Sons Voluptatem,South Korea,False,2021-05-27
MAT-00000344,CSM-BOL-00344,Bolt - Ut 667,PRODUCT,,CONSUMABLES,Bolt,NOS,4.3,EUR,14,False,False,False,False,,31160027,112,560,218,307,2039.0,Smith-Parker,and Sons Herself,China,True,2021-03-31
MAT-00000345,CIV-GEO-00345,Geotextile - Late 804,ITEM,MAT-00000315,CIVIL,Geotextile,CUM,10.23,USD,14,False,True,False,False,,30100025,344,2408,557,1078,,Colon-Weber,and Sons Agree,India,True,2023-07-08
MAT-00000346,INS-TRA-00346,Transmitters - Conference 249,ITEM,MAT-00000232,INSTRUMENTS,Transmitters,SET,45332.85,GBP,100,False,False,False,False,,41110057,272,816,404,438,,Jones Inc,Group Porro,UAE,True,2018-08-28
MAT-00000347,VLV-GAT-00347,Gate - Consectetur 656,ITEM,MAT-00000183,VALVES,Gate,SET,21033.75,SAR,125,False,True,False,False,,40140119,273,1638,366,466,,Middleton Group,and Sons Aperiam,UAE,True,2019-11-16
MAT-00000348,MEC-HEA-00348,Heat Exchangers - Nulla 615,COMPONENT,MAT-00000183,MECHANICAL,Heat Exchangers,SET,48820.87,USD,98,False,True,False,True,2424.5,40170053,481,2405,533,927,,Wilson-Phillips,and Sons Bed,India,True,2019-09-26
MAT-00000349,CIV-ASP-00349,Asphalt - Quis 276,ITEM,MAT-00000090,CIVIL,Asphalt,MT,94.8,USD,12,False,False,False,True,,30100056,81,810,157,616,,"Wilson, Long and Cooper",PLC Rem,Japan,True,2021-11-02
MAT-00000350,PIP-STA-00350,Stainless Steel - Maybe 133,COMPONENT,MAT-00000150,PIPES,Stainless Steel,JOINT,268.18,USD,45,False,False,False,True,94.04,40140071,397,3573,418,1201,,Byrne Ltd,PLC Camera,South Korea,True,2019-03-18
MAT-00000351,EQP-CRA-00351,Crane - Doloribus 693,ITEM,MAT-00000071,EQUIPMENT,Crane,DAY,333959.42,EUR,220,False,True,False,False,1000.13,22100095,189,567,212,263,,Stokes and Sons,Group Result,UAE,True,2021-02-10
MAT-00000352,SAF-GAS-00352,Gas Detector - Eligendi 616,COMPONENT,MAT-00000158,SAFETY,Gas Detector,BOX,1142.62,USD,10,False,False,False,False,,46180031,471,1413,842,572,,"Scott, Bartlett and Sloan",Inc Quos,Italy,True,2020-05-26
MAT-00000353,ELE-CAB-00353,Cables - Quod 880,ITEM,MAT-00000130,ELECTRICAL,Cables,NOS,98130.3,USD,46,False,True,True,False,,26100025,248,992,381,387,,Reynolds-Bell,Ltd Culpa,UAE,True,2023-07-24
MAT-00000354,STL-ANG-00354,Angles - Distinctio 961,ITEM,MAT-00000323,STRUCTURAL_STEEL,Angles,KG,1461.95,USD,107,False,True,False,False,2769.58,30100047,447,4023,543,3956,,"Matthews, Chang and Ayers",PLC Stock,Italy,True,2018-10-13
MAT-00000355,STL-CHA-00355,Channels - Quidem 709,ITEM,MAT-00000086,STRUCTURAL_STEEL,Channels,MT,1595.15,EUR,65,False,True,False,False,4887.85,30100031,43,344,55,216,,Pritchard-Waters,Inc Fact,UK,True,2020-03-31
MAT-00000356,CHM-BIO-00356,Biocide - Dicta 336,COMPONENT,MAT-00000183,CHEMICALS,Biocide,DRUM,4718.96,USD,39,False,False,False,True,,12140068,65,260,97,190,2603.0,Byrne LLC,Inc Fugiat,Germany,True,2023-07-30
MAT-00000357,SVC-SCA-00357,Scaffolding - Adipisci 777,ITEM,MAT-00000020,SERVICES,Scaffolding,HR,1944.03,EUR,6,False,True,False,False,,72100094,394,3940,632,1221,,Kemp-Watts,and Sons First,Italy,True,2021-04-17
MAT-00000358,VLV-REL-00358,Relief - Iste 823,ITEM,MAT-00000017,VALVES,Relief,NOS,49536.51,GBP,95,False,True,False,True,,40140168,28,84,33,63,,"Fletcher, Berry and Kay",Group Quas,Germany,True,2021-05-26
MAT-00000359,CHM-SOL-00359,Solvent - Aspernatur 731,PRODUCT,,CHEMICALS,Solvent,LTR,2865.83,USD,37,False,False,False,False,,12140074,38,342,54,291,2800.0,Collins PLC,and Sons Consumer,UAE,True,2022-03-28
MAT-00000360,STL-REB-00360,Rebar - Type 777,ITEM,MAT-00000033,STRUCTURAL_STEEL,Rebar,KG,2592.34,USD,107,False,False,False,False,1902.87,30100064,186,1488,291,905,,Wright Group,LLC Eye,India,True,2018-08-20
MAT-00000361,CIV-SAN-00361,Sand - Officiis 702,ITEM,MAT-00000205,CIVIL,Sand,CUM,70.83,USD,15,False,True,False,False,,30100075,471,4239,607,554,,"Preston, Davies and Smith",PLC Dolorum,China,False,2023-04-08
MAT-00000362,VLV-REL-00362,Relief - Repudiandae 608,ITEM,MAT-00000085,VALVES,Relief,SET,5092.83,EUR,123,False,False,False,False,,40140131,324,2268,510,1216,,O'Brien-Lawrence,LLC Imagine,USA,True,2020-04-06
MAT-00000363,PIP-CAR-00363,Carbon Steel - Commercial 914,ITEM,MAT-00000199,PIPES,Carbon Steel,JOINT,1613.11,EUR,45,False,False,False,False,1366.83,40140082,420,4200,638,1279,,Holland Ltd,LLC Quam,USA,True,2021-11-23
MAT-00000364,ITQ-ROU-00364,Router - Treatment 776,ITEM,MAT-00000211,IT,Router,NOS,2130.14,USD,22,False,False,False,True,,43210012,331,1655,626,1353,,Buck-Holland,and Sons Sequi,Italy,True,2020-05-22
MAT-00000365,ITQ-ROU-00365,Router - Voluptatum 373,ITEM,MAT-00000069,IT,Router,NOS,1884.95,USD,16,False,False,False,False,,43210062,173,692,335,381,,Bowen-Barton,LLC Man,Japan,True,2022-08-17
MAT-00000366,CIV-GEO-00366,Geotextile - Veritatis 239,ITEM,MAT-00000158,CIVIL,Geotextile,CUM,34.24,USD,14,False,False,False,False,,30100092,473,1419,576,636,,"Warner, Lewis and Adams",PLC In,China,True,2021-01-22
MAT-00000367,MEC-COM-00367,Compressors - Meet 214,COMPONENT,MAT-00000033,MECHANICAL,Compressors,SET,391334.64,USD,90,False,True,False,True,4775.44,40170056,353,1412,556,640,,Mcneil-Davidson,LLC Eaque,France,True,2020-08-24
MAT-00000368,INS-ANA-00368,Analyzers - Nation 533,COMPONENT,MAT-00000344,INSTRUMENTS,Analyzers,SET,39816.8,USD,98,False,True,False,True,,41110084,387,3483,770,3434,,Trujillo PLC,Ltd Vero,India,True,2020-08-24
MAT-00000369,CSM-BOL-00369,Bolt - Set 903,PRODUCT,,CONSUMABLES,Bolt,PKT,127.9,USD,17,False,False,False,True,,31160079,226,2260,400,730,623.0,"Jimenez, Phillips and Meadows",Group Past,UAE,True,2021-02-11
MAT-00000370,PIP-COP-00370,Copper - Gun 502,ITEM,MAT-00000022,PIPES,Copper,RM,1387.55,EUR,55,False,True,False,False,3503.09,40140097,72,432,128,270,,"Nichols, Glover and Knox",PLC Dolores,Japan,True,2018-02-02
MAT-00000371,SAF-SAF-00371,Safety Signage - Finally 834,COMPONENT,MAT-00000143,SAFETY,Safety Signage,NOS,1832.2,EUR,16,False,False,False,True,,46180072,251,2259,488,1973,,Anderson-Green,Ltd Ullam,UK,True,2021-09-24
MAT-00000372,ITQ-SWI-00372,Switch - Doctor 103,COMPONENT,MAT-00000325,IT,Switch,NOS,1824.1,EUR,27,False,False,False,False,,43210016,338,1690,660,1246,,Reid LLC,LLC Facilis,UK,True,2019-07-12
MAT-00000373,CIV-SAN-00373,Sand - Officiis 277,ITEM,MAT-00000112,CIVIL,Sand,CUM,105.69,SAR,12,False,False,False,False,,30100050,241,2410,464,787,,Brown-Walters,Group Month,France,True,2020-12-03
MAT-00000374,CON-ADM-00374,Admixtures - Trip 818,ITEM,MAT-00000256,CONCRETE,Admixtures,CUM,245.27,USD,9,False,True,False,False,3235.54,30110090,127,508,245,228,,"Burns, Collier and Davis",and Sons Nemo,Germany,True,2020-12-08
MAT-00000375,CIV-GRA-00375,Gravel - Dicta 295,ITEM,MAT-00000077,CIVIL,Gravel,MT,38.17,USD,10,False,False,False,False,,30100068,433,4330,493,1352,,"Gardner, Francis and Ross",LLC Above,Japan,True,2020-04-12
MAT-00000376,CON-PRE-00376,Precast - Harum 187,ITEM,MAT-00000144,CONCRETE,Precast,BAG,385.22,USD,6,False,False,True,True,1309.0,30110089,240,1440,334,1433,,Johnston and Sons,Inc Possible,China,True,2023-02-20
MAT-00000377,CSM-BOL-00377,Bolt - Tempora 105,COMPONENT,MAT-00000144,CONSUMABLES,Bolt,PKT,354.52,EUR,14,False,True,False,True,,31160040,251,2008,406,1624,1068.0,Mahmood-Jones,Inc Side,South Korea,True,2018-07-06
MAT-00000378,VLV-CHE-00378,Check - Accusantium 420,ITEM,MAT-00000092,VALVES,Check,NOS,29066.3,USD,144,False,False,False,False,,40140121,172,1548,208,705,,"Bates, Davies and Johnson",and Sons Ipsa,China,False,2019-04-24
MAT-00000379,CSM-SEA-00379,Sealant - Board 154,ITEM,MAT-00000232,CONSUMABLES,Sealant,PKT,142.18,GBP,14,False,False,False,True,,31160072,401,2005,685,1747,803.0,"Fox, Thompson and West",LLC Quasi,Germany,True,2022-12-08
MAT-00000380,ELE-SWI-00380,Switchgear - Nostrum 226,PRODUCT,,ELECTRICAL,Switchgear,SET,46718.61,USD,58,False,False,True,True,,26100081,258,2580,510,718,,Ferrell-Henry,and Sons Ad,UAE,True,2019-08-30
MAT-00000381,CON-PRE-00381,Precast - Door 436,COMPONENT,MAT-00000328,CONCRETE,Precast,BAG,316.56,EUR,6,False,False,False,False,2853.94,30110063,481,1924,607,1501,,Gross PLC,Inc Totam,China,True,2019-01-22
MAT-00000382,CON-GRO-00382,Grout - How 316,ASSEMBLY,MAT-00000086,CONCRETE,Grout,BAG,144.59,USD,8,False,False,False,False,29.04,30110015,345,3450,511,3341,,"Johnson, Wright and Parker",Ltd Anything,China,True,2019-06-14
MAT-00000383,ITQ-LAP-00383,Laptop - Keep 223,ITEM,MAT-00000380,IT,Laptop,SET,553.5,USD,17,False,False,False,True,,43210036,93,837,144,384,,Harvey-Smith,and Sons Fish,Japan,True,2019-09-24
MAT-00000384,ITQ-SWI-00384,Switch - Ut 728,ITEM,MAT-00000092,IT,Switch,SET,3361.05,GBP,22,False,True,False,True,,43210044,298,2682,344,2028,,"Meyer, Dean and Haynes",Inc Fear,Germany,True,2022-02-17
MAT-00000385,STL-ANG-00385,Angles - Still 800,ITEM,MAT-00000315,STRUCTURAL_STEEL,Angles,KG,2119.03,EUR,119,False,False,False,False,1453.52,30100065,50,500,69,126,,Gonzalez-Gonzalez,PLC Help,Japan,True,2019-06-08
MAT-00000386,PIP-CAR-00386,Carbon Steel - Impedit 116,ITEM,MAT-00000380,PIPES,Carbon Steel,RM,1836.26,USD,72,False,False,True,False,2842.4,40140042,191,1337,340,358,,Kelley and Sons,LLC Able,USA,True,2023-08-25
MAT-00000387,SAF-FIR-00387,First Aid Kit - Remain 289,ITEM,MAT-00000033,SAFETY,First Aid Kit,NOS,835.42,EUR,15,False,False,False,False,,46180089,423,2961,597,1189,,Conley Ltd,and Sons State,USA,True,2020-05-14
MAT-00000388,EQP-CRA-00388,Crane - Several 807,ITEM,MAT-00000298,EQUIPMENT,Crane,MONTH,9448.65,USD,121,False,True,False,False,4343.9,22100087,381,3810,536,2914,,Newman-Bryant,LLC Architecto,UK,True,2022-01-17
MAT-00000389,CON-PRE-00389,Precast - Tax 251,PRODUCT,,CONCRETE,Precast,CUM,422.71,EUR,6,False,False,False,False,3248.7,30110065,441,2646,485,1673,,Phelps LLC,Group Beyond,Italy,True,2023-03-14
MAT-00000390,EQP-FOR-00390,Forklift - Act 968,PRODUCT,,EQUIPMENT,Forklift,DAY,236008.85,GBP,194,False,True,False,False,1958.67,22100052,14,56,24,41,,"Holland, Murphy and Kline",Ltd Hotel,Italy,True,2022-08-30
MAT-00000391,CIV-FIL-00391,Fill Material - Ducimus 219,ITEM,MAT-00000022,CIVIL,Fill Material,MT,82.94,USD,17,False,True,True,True,,30100083,171,684,239,598,,Ross-Bryant,Ltd Nihil,Italy,True,2023-04-23
MAT-00000392,ELE-PAN-00392,Panels - Budget 526,ITEM,MAT-00000017,ELECTRICAL,Panels,RM,28808.2,USD,41,False,False,False,False,,26100097,183,1830,216,783,,"Barber, Jarvis and Richard",Group Reiciendis,UAE,True,2022-05-18
MAT-00000393,SVC-INS-00393,Inspection - Ducimus 314,ITEM,MAT-00000143,SERVICES,Inspection,DAY,3468.95,USD,8,False,True,False,False,,72100022,416,3744,668,1659,,Talbot-Taylor,Group Culpa,South Korea,True,2020-08-19
MAT-00000394,EQP-GEN-00394,Generator - Nulla 903,PRODUCT,,EQUIPMENT,Generator,MONTH,79723.43,GBP,234,False,False,False,True,569.86,22100039,71,426,133,203,,Green LLC,Ltd Relationship,UAE,True,2021-10-25
MAT-00000395,CIV-GRA-00395,Gravel - Quas 207,ITEM,MAT-00000328,CIVIL,Gravel,SQM,135.55,EUR,17,False,False,False,False,,30100023,410,1640,697,495,,Stanley-Wright,Ltd Distinctio,Germany,True,2023-09-09
MAT-00000396,EQP-EXC-00396,Excavator - Activity 351,COMPONENT,MAT-00000198,EQUIPMENT,Excavator,MONTH,221038.2,USD,213,False,False,False,True,4095.81,22100025,444,2664,668,2146,,"Allison, Christian and Booth",Group Excepturi,Italy,True,2018-01-27
MAT-00000397,STL-ANG-00397,Angles - Hic 913,ITEM,MAT-00000295,STRUCTURAL_STEEL,Angles,MT,2073.6,USD,108,False,False,False,True,4008.85,30100062,480,4320,939,2359,,"Walker, Schneider and Powell",Inc Numquam,UAE,True,2023-10-16
MAT-00000398,SAF-GAS-00398,Gas Detector - Commodi 402,ITEM,MAT-00000071,SAFETY,Gas Detector,NOS,679.92,USD,12,False,False,False,True,,46180092,87,261,167,256,,Saunders-Robinson,Inc Neque,UK,True,2023-10-31
MAT-00000399,CIV-FIL-00399,Fill Material - Onto 894,ITEM,MAT-00000211,CIVIL,Fill Material,MT,6.54,USD,18,False,False,True,False,,30100092,115,1150,204,822,,Conner PLC,PLC Real,India,True,2022-07-15
MAT-00000400,INS-THE-00400,Thermocouples - Laboriosam 347,PRODUCT,,INSTRUMENTS,Thermocouples,NOS,41733.48,USD,73,False,True,False,False,,41110091,91,273,94,229,,Warren Group,PLC Unde,Japan,True,2020-11-25
MAT-00000401,STL-BEA-00401,Beams - Odio 964,ASSEMBLY,MAT-00000256,STRUCTURAL_STEEL,Beams,MT,2067.47,USD,63,False,False,False,False,2862.18,30100010,242,1936,302,1891,,Malone and Sons,LLC Tempora,France,True,2023-12-25
MAT-00000402,MEC-FAN-00402,Fans - Quo 163,ITEM,MAT-00000105,MECHANICAL,Fans,SET,260313.66,USD,121,False,False,False,False,2271.55,40170028,374,3366,584,709,,"Dean, Wheeler and Hughes",Inc Similique,UK,True,2019-01-13
MAT-00000403,ELE-TRA-00403,Transformers - Cup 617,ITEM,MAT-00000344,ELECTRICAL,Transformers,NOS,58828.06,USD,42,False,False,False,False,,26100066,362,3620,575,1029,,Lewis-Summers,Ltd Corrupti,Germany,True,2019-08-15
MAT-00000404,CSM-GAS-00404,Gasket - Aperiam 685,ITEM,MAT-00000344,CONSUMABLES,Gasket,NOS,347.54,USD,10,False,False,False,True,,31160025,318,2862,374,813,1216.0,Ellis-Lawrence,Group Nice,China,True,2022-02-22
MAT-00000405,PIP-GRP-00405,GRP - On 102,PRODUCT,,PIPES,GRP,JOINT,602.08,USD,49,False,True,False,True,4471.27,40140046,120,600,224,498,,"Jones, Buckley and Woodward",Ltd Side,USA,True,2023-06-26
MAT-00000406,STL-CHA-00406,Channels - Body 987,PRODUCT,,STRUCTURAL_STEEL,Channels,MT,1914.41,SAR,110,False,True,False,False,664.06,30100027,268,2680,498,2107,,"Foster, Young and Pollard",Group Eye,UAE,True,2019-09-03
MAT-00000407,MEC-TAN-00407,Tanks - Laboriosam 759,ITEM,MAT-00000150,MECHANICAL,Tanks,SET,170159.94,USD,136,False,False,False,False,3536.05,40170083,332,2324,619,1653,,Nelson-Khan,Ltd Quod,South Korea,True,2019-05-23
MAT-00000408,INS-TRA-00408,Transmitters - Deep 186,ASSEMBLY,MAT-00000390,INSTRUMENTS,Transmitters,NOS,60094.57,USD,61,False,True,False,True,,41110012,150,900,212,872,,"Klein, Parks and Morse",Ltd Most,South Korea,True,2022-12-25
MAT-00000409,STL-BEA-00409,Beams - Voluptatum 257,ITEM,MAT-00000225,STRUCTURAL_STEEL,Beams,MT,951.27,USD,93,False,True,False,True,496.68,30100031,156,780,202,417,,Hart-Aguilar,Ltd Nisi,Japan,False,2019-01-03
MAT-00000410,STL-ANG-00410,Angles - Necessary 604,ITEM,MAT-00000130,STRUCTURAL_STEEL,Angles,KG,2283.25,USD,66,False,True,False,True,1877.57,30100025,36,216,51,188,,James Inc,and Sons Dolorem,South Korea,True,2020-08-26
MAT-00000411,STL-BEA-00411,Beams - Vero 681,ITEM,MAT-00000211,STRUCTURAL_STEEL,Beams,MT,1882.8,USD,61,False,False,False,False,1345.81,30100085,355,1420,481,612,,Bryant Ltd,and Sons Her,UK,True,2021-06-01
MAT-00000412,INS-FLO-00412,Flow Meters - Corporis 161,COMPONENT,MAT-00000256,INSTRUMENTS,Flow Meters,NOS,62605.49,USD,87,False,False,False,True,,41110069,434,3038,768,1119,,"Holland, Price and Dixon",Ltd With,Italy,True,2018-01-03
MAT-00000413,MEC-HEA-00413,Heat Exchangers - Molestias 798,ITEM,MAT-00000144,MECHANICAL,Heat Exchangers,SET,23696.88,EUR,152,False,True,True,False,4152.49,40170081,153,1377,206,1186,,"Webster, Fisher and Brown",and Sons Et,UAE,True,2021-07-27
MAT-00000414,CHM-BIO-00414,Biocide - Repudiandae 523,ASSEMBLY,MAT-00000163,CHEMICALS,Biocide,DRUM,4915.96,USD,34,False,True,False,True,,12140010,321,3210,323,360,2306.0,"Brandt, Phillips and Thompson",and Sons Simple,Italy,True,2019-12-12
MAT-00000415,SAF-PPE-00415,PPE - Huge 227,ITEM,MAT-00000359,SAFETY,PPE,NOS,1785.68,GBP,17,False,False,False,False,,46180086,193,1737,238,1620,,Ramirez-Baker,PLC Ab,Italy,True,2018-02-04
MAT-00000416,STL-BEA-00416,Beams - Omnis 820,PRODUCT,,STRUCTURAL_STEEL,Beams,MT,2201.39,EUR,72,False,True,False,True,3589.05,30100039,262,2096,280,836,,Hernandez LLC,Ltd Porro,France,True,2023-07-12
MAT-00000417,ITQ-ROU-00417,Router - Aut 863,PRODUCT,,IT,Router,NOS,4362.59,USD,21,False,True,False,False,,43210096,359,1795,392,1563,,"Lloyd, Akhtar and Townsend",Group Consectetur,USA,True,2019-06-10
MAT-00000418,SVC-INS-00418,Inspection - Est 974,COMPONENT,MAT-00000192,SERVICES,Inspection,HR,4245.95,USD,9,False,False,False,False,,72100010,490,4410,818,3247,,"Rivera, Ward and Robinson",PLC Building,UAE,True,2018-08-01
MAT-00000419,PIP-COP-00419,Copper - Occaecati 855,ASSEMBLY,MAT-00000315,PIPES,Copper,JOINT,735.71,EUR,54,False,True,False,False,1581.22,40140060,109,872,119,694,,"Austin, Oliver and Haley",Group Imagine,India,False,2018-04-14
MAT-00000420,STL-PLA-00420,Plates - Quis 210,ITEM,MAT-00000136,STRUCTURAL_STEEL,Plates,KG,1323.06,USD,100,False,True,False,False,2962.66,30100090,488,3904,918,1513,,Walker LLC,Group Fine,Italy,True,2020-10-09
MAT-00000421,STL-ANG-00421,Angles - Full 901,ITEM,MAT-00000336,STRUCTURAL_STEEL,Angles,KG,2858.87,EUR,99,False,False,True,False,624.14,30100017,479,1437,672,799,,Jackson PLC,Ltd Develop,Germany,True,2018-09-24
MAT-00000422,STL-REB-00422,Rebar - Treatment 914,COMPONENT,MAT-00000298,STRUCTURAL_STEEL,Rebar,KG,754.57,USD,63,False,True,False,True,3759.82,30100039,452,1356,684,845,,Martin Ltd,Ltd Skin,UK,True,2023-03-17
MAT-00000423,VLV-GLO-00423,Globe - Agent 463,ITEM,MAT-00000020,VALVES,Globe,SET,25908.92,USD,93,False,True,False,True,,40140134,473,2365,799,1515,,"Fry, Nicholson and Holloway",PLC Paper,UK,True,2020-11-15
MAT-00000424,CON-PRE-00424,Precast - Whether 398,ITEM,MAT-00000033,CONCRETE,Precast,CUM,133.63,USD,9,False,False,False,True,4426.11,30110028,85,850,124,702,,McCarthy-Yates,LLC Improve,UAE,False,2021-11-05
MAT-00000425,MEC-COM-00425,Compressors - Nor 714,ITEM,MAT-00000069,MECHANICAL,Compressors,NOS,254046.83,GBP,86,False,False,False,True,4542.5,40170018,184,1104,354,671,,"Cortez, Brown and Reese",Ltd Help,UAE,True,2023-03-30
MAT-00000426,VLV-CHE-00426,Check - Figure 852,ITEM,MAT-00000295,VALVES,Check,SET,8197.77,USD,85,False,False,False,False,,40140198,127,1270,181,616,,"Hopkins, Miller and Williams",Ltd Matter,UAE,True,2023-05-24
MAT-00000427,ELE-CAB-00427,Cables - None 278,ITEM,MAT-00000232,ELECTRICAL,Cables,RM,7382.38,USD,33,False,True,False,False,,26100056,32,96,44,57,,Francis PLC,Ltd Fire,India,True,2021-03-09
MAT-00000428,VLV-REL-00428,Relief - Accusamus 567,ITEM,MAT-00000163,VALVES,Relief,NOS,9879.78,USD,113,False,False,True,False,,40140158,345,1380,518,775,,Williams PLC,PLC Focus,India,True,2021-06-03
MAT-00000429,CON-CEM-00429,Cement - Smile 908,ITEM,MAT-00000298,CONCRETE,Cement,CUM,129.77,GBP,6,False,False,False,True,1871.28,30110086,229,1374,240,616,,Ali Ltd,and Sons Do,Germany,True,2021-04-19
MAT-00000430,ITQ-MON-00430,Monitor - Earum 283,PRODUCT,,IT,Monitor,SET,1125.26,USD,21,False,False,False,True,,43210059,394,3152,649,2519,,Lambert PLC,PLC Tenetur,UAE,True,2023-03-17
MAT-00000431,INS-THE-00431,Thermocouples - Fill 535,ITEM,MAT-00000318,INSTRUMENTS,Thermocouples,SET,46578.7,EUR,110,False,False,True,True,,41110035,241,1446,342,688,,Garcia-Swanson,LLC Debitis,UK,True,2021-06-07
MAT-00000432,VLV-REL-00432,Relief - Black 518,COMPONENT,MAT-00000076,VALVES,Relief,NOS,37605.98,USD,146,False,True,False,False,,40140189,182,1638,297,1139,,"Rees, O'Connor and Jones",PLC Voluptate,UAE,True,2022-11-07
MAT-00000433,VLV-BAL-00433,Ball - Others 173,ITEM,MAT-00000305,VALVES,Ball,NOS,13354.68,USD,90,False,True,False,False,,40140120,412,2884,528,815,,Hayward-Thompson,and Sons Seem,UAE,True,2019-05-01
MAT-00000434,CON-GRO-00434,Grout - Harum 942,ITEM,MAT-00000167,CONCRETE,Grout,BAG,392.99,EUR,7,False,True,False,True,4275.0,30110079,477,3339,481,1703,,Davies LLC,Group Magnam,UAE,True,2021-02-28
MAT-00000435,ELE-MCB-00435,MCBs - Placeat 839,ITEM,MAT-00000012,ELECTRICAL,MCBs,NOS,65412.56,SAR,60,False,True,False,True,,26100036,252,1512,384,1454,,Brewer Inc,and Sons Everyone,Italy,True,2023-04-04
MAT-00000436,SVC-SCA-00436,Scaffolding - Short 447,PRODUCT,,SERVICES,Scaffolding,MONTH,2117.55,USD,9,False,True,True,False,,72100049,492,1476,747,1321,,Atkinson Ltd,PLC Rerum,India,True,2021-12-23
MAT-00000437,ELE-MCB-00437,MCBs - What 165,ITEM,MAT-00000199,ELECTRICAL,MCBs,NOS,58699.64,USD,31,False,False,False,False,,26100052,300,2700,495,1136,,"Green, Shannon and Fernandez",LLC Et,South Korea,True,2022-05-20
MAT-00000438,VLV-BUT-00438,Butterfly - Deleniti 338,ITEM,MAT-00000199,VALVES,Butterfly,NOS,8654.04,EUR,102,False,True,False,False,,40140133,111,444,160,256,,"Dennis, Frost and Kerr",PLC Sometimes,Japan,True,2020-04-23
MAT-00000439,STL-REB-00439,Rebar - Like 542,PRODUCT,,STRUCTURAL_STEEL,Rebar,KG,929.56,GBP,86,False,True,False,True,2092.07,30100018,209,1254,242,630,,Knight PLC,Ltd Magnam,Italy,True,2021-06-22
