movement_id,material_id,project_id,grn_id,movement_type,quantity,unit_of_measure,unit_cost,total_value,from_location,to_location,batch_number,reason_code,movement_date,posted_by,approved_by,remarks,created_date
INV-MOV-00000560,MAT-00000972,PRJ-2019-00287,GRN-2023-0000919,RECEIPT,175,BAG,107.05,18733.75,SITE-D-WAREHOUSE-SEC-06,,,TRANSFER_IN,2020-02-14,Lisa Haynes,,,2020-02-14
INV-MOV-00000561,MAT-00000628,PRJ-2022-00894,,ISSUE,-117,BAG,167.13,-19554.21,SITE-D-WAREHOUSE-SEC-02,,,MAINTENANCE,2023-03-20,Steven Hunt,,,2023-03-20
INV-MOV-00000562,MAT-00000338,PRJ-2022-00460,,ISSUE,-106,MT,2890.53,-306396.18,SITE-B-WAREHOUSE-SEC-05,,,PROJECT_CONSUMPTION,2023-12-17,Diane Glover,,,2023-12-17
INV-MOV-00000563,MAT-00000723,PRJ-2024-00921,,ISSUE,-70,SET,46554.01,-3258780.7,SITE-D-WAREHOUSE-SEC-02,,,MAINTENANCE,2024-10-16,Mr. Richard Decker DVM,,Region far always many.,2024-10-16
INV-MOV-00000564,MAT-00000546,PRJ-2024-00972,,RETURN,95,SQM,38.22,3630.9,SITE-C-WAREHOUSE-SEC-02,,,DEFECTIVE,2024-01-16,Timothy Rivera,,,2024-01-16
INV-MOV-00000565,MAT-00000311,PRJ-2022-00454,,TRANSFER,-421,NOS,2720.91,-1145503.11,SITE-C-WAREHOUSE-SEC-02,SITE-B-WAREHOUSE-SEC-01,BATCH-00QF119,BUFFER_STOCK,2020-04-04,Brandon Hunt,,,2020-04-04
INV-MOV-00000566,MAT-00000621,PRJ-2022-00581,,ISSUE,-306,KG,514.04,-157296.24,SITE-B-WAREHOUSE-SEC-02,,BATCH-14QD374,PRODUCTION,2024-01-14,Robert Sawyer,,,2024-01-14
INV-MOV-00000567,MAT-00000138,PRJ-2019-00515,,TRANSFER,-241,CUM,389.7,-93917.7,SITE-C-WAREHOUSE-SEC-02,SITE-E-WAREHOUSE-SEC-04,BATCH-45GW561,SITE_TRANSFER,2022-03-12,Alexandra Taylor,,Forget thus western.,2022-03-12
INV-MOV-00000568,MAT-00000783,PRJ-2021-00993,GRN-2022-0000974,RECEIPT,139,CUM,410.5,57059.5,SITE-D-WAREHOUSE-SEC-02,,,PO_DELIVERY,2024-12-09,Nicholas Watson,,Consumer husband while even.,2024-12-09
INV-MOV-00000569,MAT-00000950,PRJ-2022-00978,,WRITEOFF,-444,MT,2821.39,-1252697.16,SITE-E-WAREHOUSE-SEC-04,,,DAMAGED,2024-06-15,Samuel Marsh,Rebecca Wilson,,2024-06-15
INV-MOV-00000570,MAT-00000795,PRJ-2019-00043,,ISSUE,-423,MT,1089.21,-460735.83,SITE-D-WAREHOUSE-SEC-06,,,PRODUCTION,2021-07-21,Amy Dunlap,,,2021-07-21
INV-MOV-00000571,MAT-00000550,PRJ-2019-00538,,ISSUE,-361,JOINT,716.87,-258790.07,SITE-A-WAREHOUSE-SEC-05,,,PROJECT_CONSUMPTION,2019-08-20,Jason Garza,,,2019-08-20
INV-MOV-00000572,MAT-00000252,PRJ-2024-00532,,ISSUE,-377,NOS,2117.51,-798301.27,SITE-A-WAREHOUSE-SEC-05,,,PROJECT_CONSUMPTION,2022-09-22,Meghan White,,,2022-09-22
INV-MOV-00000573,MAT-00000451,PRJ-2020-00408,,ADJUSTMENT,-397,SET,60093.96,-23857302.12,SITE-D-WAREHOUSE-SEC-02,,,STOCK_COUNT,2022-05-31,Ian Johnson,Sara Mcpherson,,2022-05-31
INV-MOV-00000574,MAT-00000926,PRJ-2019-00146,,ISSUE,-331,RM,1981.38,-655836.78,SITE-D-WAREHOUSE-SEC-01,,BATCH-27CC716,PRODUCTION,2024-09-13,Matthew Smith,,,2024-09-13
INV-MOV-00000575,MAT-00000713,PRJ-2020-00560,GRN-2021-0000332,RECEIPT,212,NOS,362730.17,76898796.04,SITE-D-WAREHOUSE-SEC-01,,,TRANSFER_IN,2020-08-20,Kelly Manning,,,2020-08-20
INV-MOV-00000576,MAT-00000904,PRJ-2021-00466,GRN-2025-0000709,RECEIPT,166,MT,2986.42,495745.72,SITE-B-WAREHOUSE-SEC-06,,BATCH-93SS588,TRANSFER_IN,2024-03-04,Jessica Barber,,,2024-03-04
INV-MOV-00000577,MAT-00000372,PRJ-2021-00088,,ISSUE,-197,NOS,1824.1,-359347.7,SITE-E-WAREHOUSE-SEC-05,,,PROJECT_CONSUMPTION,2020-07-12,Mr. Martin Hernandez,,,2020-07-12
INV-MOV-00000578,MAT-00000935,PRJ-2024-00344,,ISSUE,-338,NOS,388.61,-131350.18,SITE-B-WAREHOUSE-SEC-02,,BATCH-89GE002,PRODUCTION,2025-03-16,Sheila Jones,,Fly former everything medical.,2025-03-16
INV-MOV-00000579,MAT-00000316,PRJ-2020-00317,,TRANSFER,493,MT,673.5,332035.5,SITE-B-WAREHOUSE-SEC-01,SITE-C-WAREHOUSE-SEC-02,,SITE_TRANSFER,2019-11-15,Jamie Montoya,,,2019-11-15
INV-MOV-00000580,MAT-00000876,PRJ-2020-00511,,ISSUE,-3,BAG,195.46,-586.38,SITE-E-WAREHOUSE-SEC-04,,,MAINTENANCE,2020-04-21,Jeremy Berry,,,2020-04-21
INV-MOV-00000581,MAT-00000453,PRJ-2023-00082,,ISSUE,-4,BAG,322.1,-1288.4,SITE-B-WAREHOUSE-SEC-05,,,PROJECT_CONSUMPTION,2021-11-14,Jonathan Stewart,,Seat adult idea along.,2021-11-14
INV-MOV-00000582,MAT-00000152,PRJ-2024-00057,,RETURN,19,DRUM,182.78,3472.82,SITE-B-WAREHOUSE-SEC-01,,,DEFECTIVE,2024-10-22,Samantha Conner,,,2024-10-22
INV-MOV-00000583,MAT-00000090,PRJ-2021-00051,GRN-2023-0000166,RECEIPT,92,CUM,411.96,37900.32,SITE-C-WAREHOUSE-SEC-05,,,TRANSFER_IN,2024-12-20,Marcia Wu,,,2024-12-20
INV-MOV-00000584,MAT-00000182,PRJ-2022-00990,,ISSUE,-297,JOINT,1638.42,-486610.74,SITE-C-WAREHOUSE-SEC-01,,BATCH-83DO755,MAINTENANCE,2019-06-03,Evelyn Saunders,,,2019-06-03
INV-MOV-00000585,MAT-00000777,PRJ-2024-00438,,TRANSFER,34,JOINT,442.51,15045.34,SITE-B-WAREHOUSE-SEC-01,SITE-D-WAREHOUSE-SEC-03,,BUFFER_STOCK,2023-07-31,Michelle Cox,,,2023-07-31
INV-MOV-00000586,MAT-00000060,PRJ-2023-00112,,ISSUE,-323,NOS,6425.25,-2075355.75,SITE-E-WAREHOUSE-SEC-01,,,PRODUCTION,2022-12-19,Brent Hopkins,,,2022-12-19
INV-MOV-00000587,MAT-00000624,PRJ-2019-00869,,ISSUE,-270,BBL,81.23,-21932.1,SITE-E-WAREHOUSE-SEC-05,,,MAINTENANCE,2021-03-08,Henry Schultz,,,2021-03-08
INV-MOV-00000588,MAT-00000648,PRJ-2024-00510,,ISSUE,-93,SQM,116.26,-10812.18,SITE-E-WAREHOUSE-SEC-02,,,PROJECT_CONSUMPTION,2024-05-28,Kimberly Brooks,,,2024-05-28
INV-MOV-00000589,MAT-00000477,PRJ-2024-00641,,TRANSFER,-378,KG,2949.82,-1115031.96,SITE-E-WAREHOUSE-SEC-04,SITE-D-WAREHOUSE-SEC-01,,BUFFER_STOCK,2021-06-29,Steven Vasquez,,,2021-06-29
INV-MOV-00000590,MAT-00000656,PRJ-2022-00207,,RETURN,131,MT,1648.3,215927.3,SITE-A-WAREHOUSE-SEC-03,,,EXCESS_MATERIAL,2021-09-17,Natalie Ortiz,,,2021-09-17
INV-MOV-00000591,MAT-00000342,PRJ-2023-00350,,ISSUE,-292,NOS,72694.07,-21226668.44,SITE-E-WAREHOUSE-SEC-01,,BATCH-49ZN331,MAINTENANCE,2025-03-31,Richard Love,,,2025-03-31
INV-MOV-00000592,MAT-00000491,PRJ-2023-00939,,ISSUE,-19,MT,1574.16,-29909.04,SITE-B-WAREHOUSE-SEC-04,,,PRODUCTION,2020-11-17,Jason House,,,2020-11-17
INV-MOV-00000593,MAT-00000474,PRJ-2020-00803,,TRANSFER,-476,BBL,18.83,-8963.08,SITE-E-WAREHOUSE-SEC-03,SITE-C-WAREHOUSE-SEC-05,BATCH-91GI779,BUFFER_STOCK,2023-01-10,April Fitzgerald,,,2023-01-10
INV-MOV-00000594,MAT-00000939,PRJ-2020-00910,,TRANSFER,-34,NOS,365492.98,-12426761.32,SITE-C-WAREHOUSE-SEC-01,SITE-D-WAREHOUSE-SEC-04,,BUFFER_STOCK,2024-09-30,Jessica Richards,,,2024-09-30
INV-MOV-00000595,MAT-00000192,PRJ-2019-00610,GRN-2025-0000770,RECEIPT,401,NOS,1230.89,493586.89,SITE-C-WAREHOUSE-SEC-06,,,RETURN_FROM_SITE,2025-06-11,Priscilla Kent,,,2025-06-11
INV-MOV-00000596,MAT-00000509,PRJ-2021-00899,GRN-2022-0000850,RECEIPT,232,BAG,287.57,66716.24,SITE-C-WAREHOUSE-SEC-02,,BATCH-92QM216,RETURN_FROM_SITE,2023-06-04,Erica Keith,,,2023-06-04
INV-MOV-00000597,MAT-00000797,PRJ-2022-00207,,ADJUSTMENT,-228,LTR,867.85,-197869.8,SITE-D-WAREHOUSE-SEC-05,,BATCH-69VS346,SYSTEM_CORRECTION,2020-04-07,Casey Gutierrez,Nicole Evans,,2020-04-07
INV-MOV-00000598,MAT-00000537,PRJ-2024-00318,,TRANSFER,-74,CUM,129.23,-9563.02,SITE-A-WAREHOUSE-SEC-05,SITE-C-WAREHOUSE-SEC-02,,BUFFER_STOCK,2024-01-19,Shannon Joseph,,,2024-01-19
INV-MOV-00000599,MAT-00000119,PRJ-2024-00005,,ISSUE,-23,DAY,457605.67,-10524930.41,SITE-E-WAREHOUSE-SEC-01,,,PROJECT_CONSUMPTION,2021-08-28,Mackenzie Harris,,,2021-08-28
INV-MOV-00000600,MAT-00000675,PRJ-2019-00764,,ISSUE,-296,CUM,138.89,-41111.44,SITE-C-WAREHOUSE-SEC-06,,BATCH-94GI522,MAINTENANCE,2020-06-13,Erica Wilson,,,2020-06-13
INV-MOV-00000601,MAT-00000327,PRJ-2021-00792,,ISSUE,-61,NOS,19883.15,-1212872.15,SITE-C-WAREHOUSE-SEC-02,,BATCH-58QT799,PRODUCTION,2020-05-20,Paul Skinner,,,2020-05-20
INV-MOV-00000602,MAT-00000105,PRJ-2021-00212,,ISSUE,-282,BOX,323.3,-91170.6,SITE-C-WAREHOUSE-SEC-03,,,PRODUCTION,2020-12-26,Ryan Stokes,,,2020-12-26
INV-MOV-00000603,MAT-00000073,PRJ-2022-00319,,ISSUE,-174,DRUM,3276.6,-570128.4,SITE-E-WAREHOUSE-SEC-04,,BATCH-81DQ062,PRODUCTION,2019-03-08,Derek Floyd,,Raise chair artist.,2019-03-08
INV-MOV-00000604,MAT-00000393,PRJ-2022-00056,GRN-2022-0000184,RECEIPT,201,DAY,3468.95,697258.95,SITE-E-WAREHOUSE-SEC-05,,,TRANSFER_IN,2024-12-19,Christina Weaver,,,2024-12-19
INV-MOV-00000605,MAT-00000341,PRJ-2019-00838,GRN-2025-0000687,RECEIPT,389,HR,1665.51,647883.39,SITE-E-WAREHOUSE-SEC-01,,,PO_DELIVERY,2025-08-27,Jesse Jensen,,,2025-08-27
INV-MOV-00000606,MAT-00000942,PRJ-2021-00716,,ISSUE,-234,RM,80.8,-18907.2,SITE-C-WAREHOUSE-SEC-06,,,MAINTENANCE,2024-12-29,Kristina Walker,,,2024-12-29
INV-MOV-00000607,MAT-00000230,PRJ-2019-00148,,ADJUSTMENT,316,BAG,427.14,134976.24,SITE-C-WAREHOUSE-SEC-04,,,SYSTEM_CORRECTION,2020-12-24,Jasmine Dixon,Melissa Schwartz,,2020-12-24
INV-MOV-00000608,MAT-00000904,PRJ-2021-00333,,ISSUE,-16,MT,2986.42,-47782.72,SITE-A-WAREHOUSE-SEC-04,,,PROJECT_CONSUMPTION,2019-06-29,James Butler,,,2019-06-29
INV-MOV-00000609,MAT-00000357,PRJ-2022-00619,,ISSUE,-261,HR,1944.03,-507391.83,SITE-A-WAREHOUSE-SEC-04,,BATCH-58MN004,PRODUCTION,2025-02-24,Shannon Ramos,,Treatment relate positive.,2025-02-24
INV-MOV-00000610,MAT-00000310,PRJ-2020-00546,,ISSUE,-303,NOS,27559.27,-8350458.81,SITE-D-WAREHOUSE-SEC-02,,,MAINTENANCE,2023-05-05,Kimberly Morrison,,,2023-05-05
INV-MOV-00000611,MAT-00000349,PRJ-2021-00214,,TRANSFER,303,MT,94.8,28724.4,SITE-D-WAREHOUSE-SEC-05,SITE-C-WAREHOUSE-SEC-05,BATCH-34LL721,BUFFER_STOCK,2024-04-30,Barbara Williams,,News candidate once.,2024-04-30
INV-MOV-00000612,MAT-00000954,PRJ-2020-00729,,ISSUE,-250,NOS,37903.78,-9475945.0,SITE-A-WAREHOUSE-SEC-05,,BATCH-40CJ572,PROJECT_CONSUMPTION,2023-08-26,Linda Ayala,,,2023-08-26
INV-MOV-00000613,MAT-00000181,PRJ-2023-00316,,WRITEOFF,-36,MONTH,243049.6,-8749785.6,SITE-E-WAREHOUSE-SEC-01,,,THEFT,2024-11-01,Sarah Turner,Krista Jones,,2024-11-01
INV-MOV-00000614,MAT-00000661,PRJ-2019-00677,GRN-2024-0000837,RECEIPT,112,SET,53903.5,6037192.0,SITE-B-WAREHOUSE-SEC-05,,,PO_DELIVERY,2025-11-22,Kelly Krueger,,,2025-11-22
INV-MOV-00000615,MAT-00000464,PRJ-2022-00545,GRN-2020-0000592,RECEIPT,316,KG,2016.91,637343.56,SITE-D-WAREHOUSE-SEC-02,,,RETURN_FROM_SITE,2020-12-14,Rachel Moore,,,2020-12-14
INV-MOV-00000616,MAT-00000936,PRJ-2023-00696,,ISSUE,-483,JOINT,1215.23,-586956.09,SITE-D-WAREHOUSE-SEC-06,,,PRODUCTION,2021-02-15,Jennifer Bailey,,,2021-02-15
INV-MOV-00000617,MAT-00000414,PRJ-2023-00868,GRN-2019-0000064,RECEIPT,151,DRUM,4915.96,742309.96,SITE-C-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2019-01-01,Mary Rivera,,,2019-01-01
INV-MOV-00000618,MAT-00000289,PRJ-2022-00887,GRN-2023-0000720,RECEIPT,222,SET,2128.8,472593.6,SITE-E-WAREHOUSE-SEC-04,,,RETURN_FROM_SITE,2024-06-11,Travis Montgomery,,,2024-06-11
INV-MOV-00000619,MAT-00000559,PRJ-2022-00217,,RETURN,244,RM,125.32,30578.08,SITE-B-WAREHOUSE-SEC-02,,,DEFECTIVE,2023-07-16,Justin Goodwin,,,2023-07-16
INV-MOV-00000620,MAT-00000158,PRJ-2020-00296,,WRITEOFF,-344,BBL,160.82,-55322.08,SITE-B-WAREHOUSE-SEC-02,,,DAMAGED,2019-02-06,Ashley Reed,Martin Sellers,,2019-02-06
INV-MOV-00000621,MAT-00000499,PRJ-2024-00674,,ISSUE,-70,MONTH,354023.13,-24781619.1,SITE-A-WAREHOUSE-SEC-02,,,PRODUCTION,2024-07-31,Andrew Blackwell,,,2024-07-31
INV-MOV-00000622,MAT-00000436,PRJ-2022-00639,GRN-2021-0000435,RECEIPT,261,MONTH,2117.55,552680.55,SITE-E-WAREHOUSE-SEC-04,,BATCH-61US648,RETURN_FROM_SITE,2022-07-01,Jose Townsend,,,2022-07-01
INV-MOV-00000623,MAT-00000592,PRJ-2020-00511,,TRANSFER,-122,LTR,71.04,-8666.88,SITE-C-WAREHOUSE-SEC-04,SITE-D-WAREHOUSE-SEC-01,,WAREHOUSE_REORG,2019-10-18,Katie Tucker,,,2019-10-18
INV-MOV-00000624,MAT-00000494,PRJ-2024-00985,,RETURN,73,RM,21.06,1537.38,SITE-E-WAREHOUSE-SEC-03,,BATCH-43GK581,WRONG_DELIVERY,2022-09-22,Patricia Ferguson,,Assume prove similar ten interest.,2022-09-22
INV-MOV-00000625,MAT-00000484,PRJ-2022-00646,,TRANSFER,-492,DRUM,4296.71,-2113981.32,SITE-E-WAREHOUSE-SEC-05,SITE-C-WAREHOUSE-SEC-05,,SITE_TRANSFER,2019-06-25,Joshua Park,,,2019-06-25
INV-MOV-00000626,MAT-00000525,PRJ-2019-00928,,ISSUE,-376,MONTH,446590.16,-167917900.16,SITE-C-WAREHOUSE-SEC-04,,BATCH-61TV207,PROJECT_CONSUMPTION,2021-05-31,Benjamin Thompson,,,2021-05-31
INV-MOV-00000627,MAT-00000612,PRJ-2022-00768,,ISSUE,-402,SET,59292.79,-23835701.58,SITE-E-WAREHOUSE-SEC-03,,,PROJECT_CONSUMPTION,2019-11-19,Benjamin Underwood,,,2019-11-19
INV-MOV-00000628,MAT-00000673,PRJ-2022-00299,,TRANSFER,320,NOS,82.28,26329.6,SITE-D-WAREHOUSE-SEC-01,SITE-B-WAREHOUSE-SEC-05,BATCH-46BU676,BUFFER_STOCK,2019-05-23,Michael Nichols,,,2019-05-23
INV-MOV-00000629,MAT-00000879,PRJ-2020-00264,GRN-2025-0000619,RECEIPT,58,NOS,3206.35,185968.3,SITE-B-WAREHOUSE-SEC-05,,,RETURN_FROM_SITE,2024-03-18,Lisa Avila,,,2024-03-18
INV-MOV-00000630,MAT-00000268,PRJ-2020-00802,,RETURN,249,NOS,160338.95,39924398.55,SITE-B-WAREHOUSE-SEC-05,,BATCH-90GS158,EXCESS_MATERIAL,2025-01-17,Elizabeth Miller,,,2025-01-17
INV-MOV-00000631,MAT-00000610,PRJ-2020-00957,,TRANSFER,429,NOS,30716.19,13177245.51,SITE-D-WAREHOUSE-SEC-04,SITE-B-WAREHOUSE-SEC-06,BATCH-76KI607,BUFFER_STOCK,2022-11-23,Paul Robles,,,2022-11-23
INV-MOV-00000632,MAT-00000354,PRJ-2022-00056,,ISSUE,-387,KG,1461.95,-565774.65,SITE-A-WAREHOUSE-SEC-01,,BATCH-84AJ245,MAINTENANCE,2020-08-25,Brenda Williams,,,2020-08-25
INV-MOV-00000633,MAT-00000972,PRJ-2019-00771,,ADJUSTMENT,120,BAG,107.05,12846.0,SITE-D-WAREHOUSE-SEC-04,,,SYSTEM_CORRECTION,2021-03-16,Jennifer Kelley,Daniel Figueroa,Deep town surface central.,2021-03-16
INV-MOV-00000634,MAT-00000950,PRJ-2021-00817,,ISSUE,-348,MT,2821.39,-981843.72,SITE-C-WAREHOUSE-SEC-05,,BATCH-23HL943,PRODUCTION,2024-01-22,Latoya Brown,,,2024-01-22
INV-MOV-00000635,MAT-00000980,PRJ-2021-00865,,ISSUE,-471,KG,4539.18,-2137953.78,SITE-C-WAREHOUSE-SEC-03,,,MAINTENANCE,2021-05-17,Wanda Dunn,,,2021-05-17
INV-MOV-00000636,MAT-00000401,PRJ-2019-00473,,TRANSFER,384,MT,2067.47,793908.48,SITE-E-WAREHOUSE-SEC-02,SITE-C-WAREHOUSE-SEC-06,BATCH-81GM414,SITE_TRANSFER,2024-04-02,Katelyn Rivera,,,2024-04-02
INV-MOV-00000637,MAT-00000852,PRJ-2022-00070,GRN-2022-0000538,RECEIPT,51,NOS,1887.98,96286.98,SITE-A-WAREHOUSE-SEC-06,,BATCH-23EM149,RETURN_FROM_SITE,2022-06-29,Jerry Jensen,,,2022-06-29
INV-MOV-00000638,MAT-00000035,PRJ-2019-00025,,ISSUE,-30,MT,130.95,-3928.5,SITE-E-WAREHOUSE-SEC-06,,,PRODUCTION,2025-04-22,Kevin Cunningham,,,2025-04-22
INV-MOV-00000639,MAT-00000981,PRJ-2022-00123,GRN-2021-0000134,RECEIPT,310,SQM,151.18,46865.8,SITE-D-WAREHOUSE-SEC-06,,,PO_DELIVERY,2025-11-28,Eugene Patterson,,,2025-11-28
INV-MOV-00000640,MAT-00000713,PRJ-2024-00189,GRN-2023-0000677,RECEIPT,240,NOS,362730.17,87055240.8,SITE-A-WAREHOUSE-SEC-06,,,TRANSFER_IN,2022-05-22,David Walker,,,2022-05-22
INV-MOV-00000641,MAT-00000789,PRJ-2022-00789,,ISSUE,-83,BOX,30.88,-2563.04,SITE-A-WAREHOUSE-SEC-03,,BATCH-64ED525,MAINTENANCE,2025-02-01,Raymond Tucker,,,2025-02-01
INV-MOV-00000642,MAT-00000265,PRJ-2023-00979,,TRANSFER,92,BAG,231.2,21270.4,SITE-D-WAREHOUSE-SEC-02,SITE-E-WAREHOUSE-SEC-02,BATCH-12II914,BUFFER_STOCK,2024-09-08,Nicholas Sims,,,2024-09-08
INV-MOV-00000643,MAT-00000224,PRJ-2023-00629,,ISSUE,-468,NOS,223664.0,-104674752.0,SITE-D-WAREHOUSE-SEC-06,,BATCH-10LZ809,PROJECT_CONSUMPTION,2021-02-22,Christy Johnson,,,2021-02-22
INV-MOV-00000644,MAT-00000257,PRJ-2019-00796,,ISSUE,-460,NOS,58473.84,-26897966.4,SITE-D-WAREHOUSE-SEC-02,,BATCH-48XZ872,PROJECT_CONSUMPTION,2024-11-23,Raymond Quinn,,,2024-11-23
INV-MOV-00000645,MAT-00000273,PRJ-2022-00156,,RETURN,464,BBL,54.99,25515.36,SITE-D-WAREHOUSE-SEC-05,,,DEFECTIVE,2019-09-21,John Dixon,,,2019-09-21
INV-MOV-00000646,MAT-00000414,PRJ-2021-00865,,RETURN,416,DRUM,4915.96,2045039.36,SITE-A-WAREHOUSE-SEC-05,,BATCH-65ZN803,WRONG_DELIVERY,2020-01-02,Nicole Taylor,,,2020-01-02
INV-MOV-00000647,MAT-00000494,PRJ-2019-00125,,ISSUE,-479,RM,21.06,-10087.74,SITE-C-WAREHOUSE-SEC-03,,,PRODUCTION,2024-06-04,Keith Knight,,,2024-06-04
INV-MOV-00000648,MAT-00000663,PRJ-2019-00093,,ISSUE,-437,JOINT,754.17,-329572.29,SITE-C-WAREHOUSE-SEC-01,,,MAINTENANCE,2025-08-24,Brianna Dennis,,,2025-08-24
INV-MOV-00000649,MAT-00000181,PRJ-2020-00568,GRN-2023-0000677,RECEIPT,197,MONTH,243049.6,47880771.2,SITE-B-WAREHOUSE-SEC-03,,,TRANSFER_IN,2024-07-18,Amanda Juarez,,,2024-07-18
INV-MOV-00000650,MAT-00000499,PRJ-2022-00087,,ADJUSTMENT,-225,MONTH,354023.13,-79655204.25,SITE-B-WAREHOUSE-SEC-01,,,QUALITY_HOLD,2020-01-13,Dennis Young,Kelly Moody,,2020-01-13
INV-MOV-00000651,MAT-00000399,PRJ-2022-00065,,TRANSFER,330,MT,6.54,2158.2,SITE-E-WAREHOUSE-SEC-04,SITE-A-WAREHOUSE-SEC-01,BATCH-67PU700,BUFFER_STOCK,2021-01-29,Warren Schultz,,Strong enjoy name.,2021-01-29
INV-MOV-00000652,MAT-00000122,PRJ-2022-00217,,TRANSFER,-342,MONTH,797.6,-272779.2,SITE-E-WAREHOUSE-SEC-02,SITE-B-WAREHOUSE-SEC-01,,SITE_TRANSFER,2019-03-14,Matthew Diaz,,,2019-03-14
INV-MOV-00000653,MAT-00000941,PRJ-2019-00634,GRN-2022-0000665,RECEIPT,360,RM,1742.34,627242.4,SITE-B-WAREHOUSE-SEC-01,,BATCH-18HZ463,RETURN_FROM_SITE,2020-11-19,Sean Tucker,,,2020-11-19
INV-MOV-00000654,MAT-00000100,PRJ-2021-00468,,ISSUE,-428,SQM,145.63,-62329.64,SITE-E-WAREHOUSE-SEC-01,,BATCH-79CK082,PRODUCTION,2025-02-24,Jose Campbell,,,2025-02-24
INV-MOV-00000655,MAT-00000226,PRJ-2022-00065,,TRANSFER,219,DAY,4864.74,1065378.06,SITE-D-WAREHOUSE-SEC-03,SITE-A-WAREHOUSE-SEC-06,BATCH-22TH259,SITE_TRANSFER,2023-10-07,Jennifer Rivera,,,2023-10-07
INV-MOV-00000656,MAT-00000608,PRJ-2019-00178,,ISSUE,-62,NOS,406684.93,-25214465.66,SITE-C-WAREHOUSE-SEC-02,,BATCH-17LK773,MAINTENANCE,2025-08-01,Jennifer Sanchez,,,2025-08-01
INV-MOV-00000657,MAT-00000450,PRJ-2024-00250,,ADJUSTMENT,21,RM,1247.14,26189.94,SITE-E-WAREHOUSE-SEC-04,,BATCH-29OG922,SYSTEM_CORRECTION,2025-03-22,Kenneth Brown,Christopher Mullen,Wide point these road start.,2025-03-22
INV-MOV-00000658,MAT-00000008,PRJ-2021-00184,,ADJUSTMENT,-362,SET,39190.74,-14187047.88,SITE-C-WAREHOUSE-SEC-04,,,STOCK_COUNT,2024-08-31,Claire Obrien,John Robinson,,2024-08-31
INV-MOV-00000659,MAT-00000278,PRJ-2022-00536,,ISSUE,-123,BOX,537.39,-66098.97,SITE-B-WAREHOUSE-SEC-05,,,PRODUCTION,2024-01-20,Charles Aguilar,,,2024-01-20
INV-MOV-00000660,MAT-00000974,PRJ-2023-00091,,ISSUE,-401,MT,2235.97,-896623.97,SITE-C-WAREHOUSE-SEC-03,,,PROJECT_CONSUMPTION,2022-01-03,Lisa Dixon,,,2022-01-03
INV-MOV-00000661,MAT-00000543,PRJ-2021-00098,,ISSUE,-442,SET,990.03,-437593.26,SITE-E-WAREHOUSE-SEC-05,,,PRODUCTION,2020-08-25,Michael Nielsen,,,2020-08-25
INV-MOV-00000662,MAT-00000055,PRJ-2024-00199,GRN-2021-0000702,RECEIPT,77,MONTH,1860.59,143265.43,SITE-D-WAREHOUSE-SEC-04,,,PO_DELIVERY,2020-03-22,Andrea Gray,,Board dark teacher.,2020-03-22
INV-MOV-00000663,MAT-00000373,PRJ-2020-00292,GRN-2023-0000343,RECEIPT,129,CUM,105.69,13634.01,SITE-E-WAREHOUSE-SEC-04,,,TRANSFER_IN,2019-02-23,Jennifer Hernandez,,,2019-02-23
INV-MOV-00000664,MAT-00000805,PRJ-2024-00030,,ISSUE,-60,MONTH,452238.02,-27134281.2,SITE-A-WAREHOUSE-SEC-02,,,MAINTENANCE,2024-08-15,John Mendez,,,2024-08-15
INV-MOV-00000665,MAT-00000766,PRJ-2023-00694,,ADJUSTMENT,-118,NOS,26275.7,-3100532.6,SITE-C-WAREHOUSE-SEC-02,,,STOCK_COUNT,2019-05-02,Richard Gordon,John Anderson,,2019-05-02
INV-MOV-00000666,MAT-00000226,PRJ-2021-00076,,ISSUE,-249,DAY,4864.74,-1211320.26,SITE-A-WAREHOUSE-SEC-04,,,MAINTENANCE,2020-04-20,Samantha Prince,,,2020-04-20
INV-MOV-00000667,MAT-00000383,PRJ-2021-00140,,ISSUE,-100,SET,553.5,-55350.0,SITE-C-WAREHOUSE-SEC-03,,BATCH-68SH650,PRODUCTION,2020-06-20,Todd Olson,,,2020-06-20
INV-MOV-00000668,MAT-00000288,PRJ-2021-00140,GRN-2021-0000470,RECEIPT,239,SET,130570.36,31206316.04,SITE-D-WAREHOUSE-SEC-02,,BATCH-65BI991,RETURN_FROM_SITE,2025-06-25,Ralph Kent,,,2025-06-25
INV-MOV-00000669,MAT-00000809,PRJ-2019-00814,,ISSUE,-314,SET,61440.46,-19292304.44,SITE-B-WAREHOUSE-SEC-05,,BATCH-14QM986,PRODUCTION,2023-04-28,Patrick Smith,,,2023-04-28
INV-MOV-00000670,MAT-00000222,PRJ-2023-00606,,ISSUE,-237,DAY,387496.1,-91836575.7,SITE-C-WAREHOUSE-SEC-01,,,PROJECT_CONSUMPTION,2024-08-07,Kelly Brooks,,,2024-08-07
INV-MOV-00000671,MAT-00000445,PRJ-2022-00594,GRN-2024-0000606,RECEIPT,475,MT,2241.86,1064883.5,SITE-B-WAREHOUSE-SEC-05,,,PO_DELIVERY,2019-08-02,Robert Ortiz,,,2019-08-02
