transaction_id,project_id,vendor_id,po_id,contract_id,invoice_id,wbs_code,cost_type,cost_status,budget_amount,actual_amount,variance,currency,transaction_date,posting_date,fiscal_period,change_order_flag,change_order_ref,description,created_date
TXN-2024-00000377,PRJ-2024-00279,VND-000292,PO-2021-0000071,,,5.04,EQUIPMENT,ACCRUED,134387.27,119766.42,-14620.85,USD,2024-05-28,,2024-08,False,,Two suggest begin.,2024-05-28
TXN-2021-00000378,PRJ-2024-00718,VND-000638,,CTR-2024-000023,,3.01,MATERIAL,ACCRUED,47811.1,42693.82,-5117.28,USD,2021-02-22,,2021-03,False,,Appear help painting always.,2021-02-22
TXN-2024-00000379,PRJ-2019-00009,VND-000239,PO-2019-0000805,,INV-2024-0000819,4.03,LABOUR,POSTED,969663.52,1017368.91,47705.39,SAR,2024-07-09,2024-07-09,2024-01,False,,Could seven right.,2024-07-09
TXN-2025-00000380,PRJ-2024-00769,VND-000975,,CTR-2023-000186,INV-2022-0000197,7.01,MATERIAL,POSTED,10802.71,13480.16,2677.45,SAR,2025-05-09,2025-05-09,2025-01,False,,Describe decade trade field training deep.,2025-05-09
TXN-2025-00000381,PRJ-2021-00732,VND-000255,PO-2022-0000753,,INV-2020-0000790,4.01,INSURANCE,POSTED,10305.34,8728.42,-1576.92,SAR,2025-12-07,2025-12-07,2025-08,False,,While bring yourself look.,2025-12-07
TXN-2021-00000382,PRJ-2021-00959,VND-000331,PO-2020-0000306,,INV-2020-0000204,2.03,SUBCONTRACT,POSTED,14778.24,14485.83,-292.41,EUR,2021-01-27,2021-01-27,2021-04,False,,Receive region however dream.,2021-01-27
TXN-2020-00000383,PRJ-2020-00649,VND-000445,PO-2020-0000809,,INV-2020-0000249,5.05,LABOUR,POSTED,1501.4,1207.82,-293.58,SAR,2020-01-22,2020-01-22,2020-12,False,,Simply herself move grow end.,2020-01-22
TXN-2023-00000384,PRJ-2022-00159,VND-000381,,CTR-2021-000347,,8.01,MATERIAL,COMMITTED,16504.16,20884.77,4380.61,SAR,2023-11-17,,2023-11,True,CO-0092,Third letter sort reveal seven floor.,2023-11-17
TXN-2023-00000385,PRJ-2022-00811,VND-000110,,CTR-2024-000022,INV-2019-0000706,6.04,MATERIAL,POSTED,11629.51,11500.24,-129.27,SAR,2023-03-10,2023-03-10,2023-01,False,,Have including none determine.,2023-03-10
TXN-2022-00000386,PRJ-2019-00573,VND-000302,PO-2024-0000750,,,3.05,MATERIAL,ACCRUED,45505.6,47061.77,1556.17,SAR,2022-11-03,,2022-09,False,,Administration network once.,2022-11-03
TXN-2023-00000387,PRJ-2022-00159,VND-000461,PO-2021-0000654,,INV-2021-0000519,6.04,MATERIAL,POSTED,60635.39,60000.04,-635.35,USD,2023-04-05,2023-04-05,2023-10,False,,Far cultural discover now early.,2023-04-05
TXN-2025-00000388,PRJ-2021-00636,VND-000245,,CTR-2024-000510,INV-2019-0000785,7.02,LABOUR,POSTED,605770.37,651647.72,45877.35,USD,2025-11-10,2025-11-10,2025-07,False,,Pressure range either start whom politics.,2025-11-10
TXN-2019-00000389,PRJ-2023-00099,VND-000536,,CTR-2019-000207,,3.02,LABOUR,COMMITTED,151090.72,128960.1,-22130.62,USD,2019-04-09,,2019-10,False,,Leave run goal cause national contain.,2019-04-09
TXN-2022-00000390,PRJ-2024-00674,VND-000502,PO-2020-0000621,,,5.01,SUBCONTRACT,ACCRUED,15285.26,17714.43,2429.17,USD,2022-01-07,,2022-04,False,,Wrong whatever model stuff avoid stand.,2022-01-07
TXN-2025-00000391,PRJ-2023-00082,VND-000480,,CTR-2020-000060,,7.03,LABOUR,COMMITTED,9436.85,11435.78,1998.93,SAR,2025-05-17,,2025-12,False,,Share include successful.,2025-05-17
TXN-2021-00000392,PRJ-2022-00080,VND-000968,,CTR-2023-000195,INV-2020-0000198,2.02,EQUIPMENT,POSTED,75953.66,80746.03,4792.37,SAR,2021-05-08,2021-05-08,2021-03,False,,Attack character despite lay.,2021-05-08
TXN-2023-00000393,PRJ-2024-00426,VND-000765,,CTR-2024-000438,INV-2021-0000905,6.04,SUBCONTRACT,POSTED,5012.3,4270.74,-741.56,SAR,2023-04-03,2023-04-03,2023-09,False,,Pay project pattern.,2023-04-03
TXN-2020-00000394,PRJ-2019-00547,VND-000615,,CTR-2023-000333,,6.05,MATERIAL,ACCRUED,566474.96,692474.29,125999.33,USD,2020-07-30,,2020-07,False,,Process administration mother in admit reveal.,2020-07-30
TXN-2021-00000395,PRJ-2021-00624,VND-000247,,CTR-2020-000459,,5.03,MATERIAL,ACCRUED,213024.01,272652.03,59628.02,SAR,2021-01-01,,2021-05,False,,Within admit spend purpose south travel.,2021-01-01
TXN-2023-00000396,PRJ-2020-00139,VND-000912,,CTR-2024-000023,INV-2020-0000791,4.02,MATERIAL,POSTED,17966.0,21756.29,3790.29,SAR,2023-12-20,2023-12-20,2023-09,False,,Truth modern drive.,2023-12-20
TXN-2023-00000397,PRJ-2020-00949,VND-000586,PO-2022-0000376,,INV-2023-0000911,6.02,LABOUR,POSTED,2780.26,3033.48,253.22,SAR,2023-04-30,2023-04-30,2023-05,False,,Money spring environment however health image.,2023-04-30
TXN-2022-00000398,PRJ-2022-00583,VND-000940,PO-2022-0000846,,INV-2019-0000921,6.04,LABOUR,POSTED,276733.04,316803.31,40070.27,SAR,2022-10-23,2022-10-23,2022-02,False,,During recently feel stock ball yard.,2022-10-23
TXN-2021-00000399,PRJ-2021-00039,VND-000749,PO-2019-0000837,,,1.03,MATERIAL,COMMITTED,30582.71,31107.27,524.56,USD,2021-03-03,,2021-04,False,,Behavior here need.,2021-03-03
TXN-2025-00000400,PRJ-2020-00617,VND-000951,PO-2021-0000043,,INV-2020-0000327,7.01,SUBCONTRACT,POSTED,232518.36,248786.48,16268.12,SAR,2025-03-18,2025-03-18,2025-12,False,,Pm reflect bar.,2025-03-18
TXN-2019-00000401,PRJ-2024-00690,VND-000750,PO-2024-0000806,,,2.02,INSURANCE,FORECAST,3322.12,3312.69,-9.43,SAR,2019-03-09,,2019-08,False,,Population former with wind thus.,2019-03-09
TXN-2019-00000402,PRJ-2024-00562,VND-000409,,CTR-2021-000493,INV-2023-0000573,7.02,MATERIAL,POSTED,14778.63,13286.79,-1491.84,SAR,2019-07-22,2019-07-22,2019-04,False,,Discover top realize.,2019-07-22
TXN-2024-00000403,PRJ-2019-00537,VND-000253,,CTR-2022-000590,INV-2019-0000092,7.03,MATERIAL,POSTED,36602.27,31341.24,-5261.03,SAR,2024-07-30,2024-07-30,2024-06,False,,Little another avoid understand tonight nor.,2024-07-30
TXN-2021-00000404,PRJ-2022-00609,VND-000672,,CTR-2024-000823,INV-2025-0000453,6.05,MATERIAL,POSTED,38967.02,43315.39,4348.37,USD,2021-08-14,2021-08-14,2021-04,True,CO-0060,Conference sure administration.,2021-08-14
TXN-2020-00000405,PRJ-2022-00776,VND-000746,,CTR-2023-000949,,1.02,LABOUR,FORECAST,18488.46,16155.93,-2332.53,SAR,2020-05-27,,2020-02,True,CO-0178,Onto sell require huge.,2020-05-27
TXN-2022-00000406,PRJ-2024-00024,VND-000340,,CTR-2019-000265,INV-2019-0000562,4.05,EQUIPMENT,POSTED,92436.29,96273.61,3837.32,SAR,2022-03-14,2022-03-14,2022-11,False,,Federal nor note.,2022-03-14
TXN-2023-00000407,PRJ-2019-00928,VND-000680,PO-2021-0000714,,,1.03,MATERIAL,ACCRUED,7321.49,8119.4,797.91,SAR,2023-01-28,,2023-01,False,,Quality music himself science so.,2023-01-28
TXN-2024-00000408,PRJ-2019-00278,VND-000679,PO-2024-0000905,,,2.01,SUBCONTRACT,FORECAST,29331.9,32989.75,3657.85,EUR,2024-04-28,,2024-09,False,,May window approach.,2024-04-28
TXN-2019-00000409,PRJ-2020-00926,VND-000324,PO-2023-0000990,,,2.02,EQUIPMENT,ACCRUED,43496.83,44757.94,1261.11,SAR,2019-12-31,,2019-09,True,CO-0064,Discussion away painting pass other.,2019-12-31
TXN-2022-00000410,PRJ-2024-00403,VND-000763,,CTR-2019-000242,INV-2020-0000514,6.03,MATERIAL,POSTED,78563.17,73687.47,-4875.7,USD,2022-02-01,2022-02-01,2022-07,False,,Ahead event yeah make green.,2022-02-01
TXN-2025-00000411,PRJ-2021-00031,VND-000967,,CTR-2021-000673,,3.03,MATERIAL,ACCRUED,105600.92,91728.16,-13872.76,USD,2025-07-15,,2025-11,False,,It quickly produce beat peace.,2025-07-15
TXN-2024-00000412,PRJ-2019-00703,VND-000233,,CTR-2021-000338,,7.03,EQUIPMENT,ACCRUED,6721.3,6886.54,165.24,SAR,2024-03-08,,2024-03,False,,Require bank child Republican.,2024-03-08
TXN-2024-00000413,PRJ-2022-00820,VND-000208,,CTR-2023-001000,,3.04,MATERIAL,FORECAST,3636.69,4309.57,672.88,SAR,2024-12-01,,2024-03,False,,Science first blood.,2024-12-01
TXN-2023-00000414,PRJ-2020-00546,VND-000972,,CTR-2021-000902,,3.01,LABOUR,COMMITTED,246844.84,317553.06,70708.22,EUR,2023-07-30,,2023-12,False,,Wall know seven.,2023-07-30
TXN-2024-00000415,PRJ-2023-00956,VND-000757,PO-2020-0000781,,INV-2021-0000627,2.02,SUBCONTRACT,POSTED,59782.67,66267.49,6484.82,SAR,2024-11-06,2024-11-06,2024-04,False,,Car cost large.,2024-11-06
TXN-2020-00000416,PRJ-2024-00704,VND-000027,,CTR-2020-000620,INV-2023-0000481,8.02,SUBCONTRACT,POSTED,11816.71,13660.23,1843.52,SAR,2020-07-10,2020-07-10,2020-07,False,,Mention billion bed never others six.,2020-07-10
TXN-2020-00000417,PRJ-2021-00168,VND-000198,,CTR-2024-000228,INV-2025-0000761,1.03,MATERIAL,POSTED,372029.33,422502.38,50473.05,SAR,2020-04-13,2020-04-13,2020-02,False,,Activity including single right nice.,2020-04-13
TXN-2022-00000418,PRJ-2024-00888,VND-000632,PO-2023-0000795,,,8.02,MATERIAL,ACCRUED,43196.38,35460.48,-7735.9,USD,2022-07-14,,2022-07,False,,Occur college herself catch.,2022-07-14
TXN-2024-00000419,PRJ-2020-00586,VND-000609,PO-2022-0000468,,,1.05,SUBCONTRACT,ACCRUED,212978.35,258450.3,45471.95,SAR,2024-01-22,,2024-04,False,,Environmental certainly cold every.,2024-01-22
TXN-2022-00000420,PRJ-2019-00753,VND-000041,PO-2023-0000408,,,1.02,EQUIPMENT,ACCRUED,40186.15,49919.19,9733.04,SAR,2022-05-27,,2022-07,False,,Machine baby edge east.,2022-05-27
TXN-2019-00000421,PRJ-2019-00707,VND-000530,,CTR-2023-000116,,8.01,MATERIAL,FORECAST,799004.52,711022.69,-87981.83,SAR,2019-10-27,,2019-12,False,,Many pattern leader career according how success.,2019-10-27
TXN-2022-00000422,PRJ-2019-00424,VND-000332,PO-2019-0000332,,,4.04,LABOUR,ACCRUED,505352.39,579062.44,73710.05,USD,2022-12-31,,2022-12,False,,Sound forget friend spring teacher.,2022-12-31
TXN-2019-00000423,PRJ-2019-00117,VND-000724,,CTR-2021-000164,,7.05,MATERIAL,ACCRUED,24998.07,24731.57,-266.5,SAR,2019-07-14,,2019-06,True,CO-0044,Carry fly water cut fire who.,2019-07-14
TXN-2024-00000424,PRJ-2022-00884,VND-000154,PO-2021-0000748,,INV-2024-0000788,1.04,LABOUR,POSTED,155960.25,199704.46,43744.21,USD,2024-05-27,2024-05-27,2024-02,False,,Fact reason make office drug.,2024-05-27
TXN-2020-00000425,PRJ-2023-00004,VND-000638,,CTR-2022-000006,,8.04,LABOUR,COMMITTED,95612.99,105555.97,9942.98,USD,2020-09-09,,2020-10,False,,Exactly skill half usually customer.,2020-09-09
TXN-2022-00000426,PRJ-2020-00420,VND-000453,PO-2020-0000644,,INV-2024-0000571,4.05,SUBCONTRACT,POSTED,282927.89,342359.92,59432.03,USD,2022-04-17,2022-04-17,2022-01,True,CO-0038,Conference should agree road wall decide.,2022-04-17
TXN-2019-00000427,PRJ-2022-00149,VND-000875,,CTR-2020-000051,INV-2025-0000112,5.03,EQUIPMENT,POSTED,8540.84,8613.25,72.41,USD,2019-04-02,2019-04-02,2019-05,False,,Story attorney summer some.,2019-04-02
TXN-2024-00000428,PRJ-2023-00717,VND-000610,PO-2023-0000037,,,8.05,EQUIPMENT,ACCRUED,101628.29,86034.76,-15593.53,USD,2024-06-02,,2024-07,False,,Cause field education child institution help.,2024-06-02
TXN-2025-00000429,PRJ-2024-00438,VND-000864,,CTR-2019-000282,,3.01,MATERIAL,ACCRUED,177661.75,171373.28,-6288.47,SAR,2025-07-31,,2025-12,False,,Wrong look husband media turn.,2025-07-31
TXN-2019-00000430,PRJ-2023-00112,VND-000586,,CTR-2020-000620,,2.04,SUBCONTRACT,COMMITTED,2596.42,3289.52,693.1,USD,2019-12-28,,2019-10,False,,Myself so growth time Mr.,2019-12-28
TXN-2021-00000431,PRJ-2024-00539,VND-000589,,CTR-2024-000533,,3.05,MATERIAL,FORECAST,6155.57,7168.73,1013.16,USD,2021-09-12,,2021-03,False,,Body eat professor.,2021-09-12
TXN-2020-00000432,PRJ-2021-00726,VND-000298,,CTR-2023-000121,,1.04,LABOUR,FORECAST,1704.71,1992.35,287.64,SAR,2020-04-16,,2020-07,False,,Positive and worker quality.,2020-04-16
TXN-2021-00000433,PRJ-2019-00359,VND-000574,PO-2024-0000070,,,4.03,MATERIAL,COMMITTED,24243.16,23125.22,-1117.94,SAR,2021-09-17,,2021-01,False,,Whom former someone black better.,2021-09-17
TXN-2021-00000434,PRJ-2023-00350,VND-000406,PO-2020-0000854,,,1.02,SUBCONTRACT,COMMITTED,106544.01,103237.78,-3306.23,USD,2021-12-11,,2021-08,False,,Member million oil offer.,2021-12-11
TXN-2024-00000435,PRJ-2021-00140,VND-000494,,CTR-2019-000424,INV-2020-0000951,6.04,MATERIAL,POSTED,345772.24,405000.37,59228.13,USD,2024-09-23,2024-09-23,2024-12,False,,Hear leg quickly real character.,2024-09-23
TXN-2023-00000436,PRJ-2024-00549,VND-000020,,CTR-2020-000288,INV-2021-0000861,6.01,SUBCONTRACT,POSTED,40584.53,33100.2,-7484.33,SAR,2023-07-12,2023-07-12,2023-03,False,,Lot far turn.,2023-07-12
TXN-2022-00000437,PRJ-2020-00192,VND-000610,,CTR-2020-000279,INV-2024-0000424,5.03,SUBCONTRACT,POSTED,417869.02,352430.27,-65438.75,SAR,2022-05-02,2022-05-02,2022-05,False,,Break wait center.,2022-05-02
TXN-2021-00000438,PRJ-2024-00180,VND-000115,PO-2019-0000026,,INV-2024-0000819,4.01,LABOUR,POSTED,4581.8,4771.17,189.37,EUR,2021-09-14,2021-09-14,2021-06,False,,Gas six miss give.,2021-09-14
TXN-2024-00000439,PRJ-2023-00895,VND-000537,,CTR-2023-000136,INV-2025-0000211,2.05,MATERIAL,POSTED,2821.22,3279.06,457.84,SAR,2024-08-23,2024-08-23,2024-09,False,,Just recent five.,2024-08-23
TXN-2021-00000440,PRJ-2021-00955,VND-000046,PO-2020-0000048,,,2.03,EQUIPMENT,COMMITTED,33412.27,28452.27,-4960.0,SAR,2021-12-04,,2021-01,False,,And represent against gas.,2021-12-04
TXN-2021-00000441,PRJ-2021-00655,VND-000914,,CTR-2022-000792,INV-2024-0000452,5.03,MATERIAL,POSTED,64608.3,73366.73,8758.43,SAR,2021-05-20,2021-05-20,2021-05,False,,Quality clearly worker.,2021-05-20
TXN-2023-00000442,PRJ-2020-00574,VND-000527,PO-2024-0000722,,INV-2020-0000824,6.03,EQUIPMENT,POSTED,34577.48,32559.33,-2018.15,USD,2023-05-06,2023-05-06,2023-05,False,,Might necessary former interview.,2023-05-06
TXN-2021-00000443,PRJ-2023-00554,VND-000455,PO-2024-0000089,,INV-2024-0000437,1.01,LABOUR,POSTED,1634.08,1627.48,-6.6,USD,2021-12-27,2021-12-27,2021-10,False,,Discussion if continue policy it.,2021-12-27
TXN-2024-00000444,PRJ-2023-00717,VND-000457,PO-2024-0000945,,,4.05,MATERIAL,ACCRUED,31771.34,37422.55,5651.21,USD,2024-08-26,,2024-02,False,,Scene third last.,2024-08-26
TXN-2024-00000445,PRJ-2023-00480,VND-000100,PO-2020-0000230,,,8.04,SUBCONTRACT,ACCRUED,5132.23,4474.59,-657.64,SAR,2024-11-11,,2024-06,False,,Home relate day sell speak.,2024-11-11
TXN-2024-00000446,PRJ-2024-00940,VND-000682,PO-2024-0000067,,INV-2024-0000487,6.04,OVERHEAD,POSTED,99161.87,84926.54,-14235.33,SAR,2024-09-02,2024-09-02,2024-03,False,,Officer son Mr.,2024-09-02
TXN-2021-00000447,PRJ-2022-00619,VND-000589,,CTR-2021-000073,INV-2022-0000812,2.03,LABOUR,POSTED,62937.49,59857.27,-3080.22,SAR,2021-08-25,2021-08-25,2021-07,False,,For leader energy television month.,2021-08-25
TXN-2020-00000448,PRJ-2024-00562,VND-000163,,CTR-2023-000606,,6.02,MATERIAL,FORECAST,8867.78,9005.89,138.11,SAR,2020-08-10,,2020-06,False,,Others particularly only girl suddenly.,2020-08-10
TXN-2020-00000449,PRJ-2019-00178,VND-000679,,CTR-2023-000475,,8.01,SUBCONTRACT,COMMITTED,16801.1,16174.23,-626.87,SAR,2020-02-19,,2020-03,False,,Common purpose song try opportunity public.,2020-02-19
TXN-2022-00000450,PRJ-2020-00072,VND-000613,PO-2023-0000677,,INV-2021-0000063,7.03,OVERHEAD,POSTED,7414.4,6267.14,-1147.26,USD,2022-03-13,2022-03-13,2022-11,False,,Brother figure consumer really memory.,2022-03-13
TXN-2025-00000451,PRJ-2020-00151,VND-000677,,CTR-2021-000201,INV-2025-0000211,7.05,EQUIPMENT,POSTED,33056.76,37709.78,4653.02,SAR,2025-06-12,2025-06-12,2025-11,False,,Others offer institution main Mr.,2025-06-12
TXN-2022-00000452,PRJ-2020-00736,VND-000938,,CTR-2024-000414,INV-2022-0000868,1.05,LABOUR,POSTED,152163.9,131435.81,-20728.09,SAR,2022-05-31,2022-05-31,2022-01,True,CO-0141,Never majority cell fire.,2022-05-31
TXN-2023-00000453,PRJ-2019-00841,VND-000368,PO-2019-0000605,,INV-2021-0000404,1.02,MATERIAL,POSTED,8278.45,9210.66,932.21,SAR,2023-12-31,2023-12-31,2023-07,False,,People tend weight machine crime.,2023-12-31
TXN-2020-00000454,PRJ-2023-00679,VND-000178,,CTR-2019-000158,,7.03,LABOUR,ACCRUED,77347.98,73034.7,-4313.28,SAR,2020-12-09,,2020-01,False,,White measure manager range indeed.,2020-12-09
TXN-2019-00000455,PRJ-2019-00148,VND-000739,PO-2022-0000826,,,3.01,SUBCONTRACT,FORECAST,16393.06,16523.02,129.96,USD,2019-08-22,,2019-12,False,,Major bar air set factor.,2019-08-22
TXN-2022-00000456,PRJ-2022-00639,VND-000185,PO-2023-0000191,,,8.04,MATERIAL,ACCRUED,11055.58,11192.51,136.93,SAR,2022-01-04,,2022-12,False,,Different eye sit not.,2022-01-04
TXN-2023-00000457,PRJ-2021-00276,VND-000421,,CTR-2021-000722,,1.01,EQUIPMENT,FORECAST,30929.15,30443.23,-485.92,SAR,2023-10-25,,2023-12,False,,Near both box simple statement happen.,2023-10-25
TXN-2024-00000458,PRJ-2019-00749,VND-000540,,CTR-2022-000536,,5.04,INSURANCE,FORECAST,7685.85,9568.56,1882.71,USD,2024-02-15,,2024-11,False,,Service kid despite.,2024-02-15
TXN-2024-00000459,PRJ-2022-00080,VND-000701,PO-2024-0000352,,,5.05,SUBCONTRACT,ACCRUED,15827.85,16896.49,1068.64,EUR,2024-01-06,,2024-09,False,,Bill stop seem fear yourself.,2024-01-06
TXN-2023-00000460,PRJ-2019-00752,VND-000340,PO-2024-0000712,,,5.03,INSURANCE,ACCRUED,6022.05,7596.41,1574.36,SAR,2023-06-05,,2023-10,False,,Enjoy television beautiful tend bring.,2023-06-05
TXN-2024-00000461,PRJ-2021-00485,VND-000593,PO-2020-0000497,,INV-2025-0000085,5.05,LABOUR,POSTED,691824.58,597328.72,-94495.86,SAR,2024-02-09,2024-02-09,2024-05,False,,Decide scene ready technology.,2024-02-09
TXN-2023-00000462,PRJ-2023-00288,VND-000282,PO-2024-0000606,,,2.05,LABOUR,FORECAST,38288.13,44777.34,6489.21,SAR,2023-12-04,,2023-03,False,,Plan coach cause deal deal arrive.,2023-12-04
TXN-2024-00000463,PRJ-2019-00242,VND-000497,,CTR-2019-000991,INV-2025-0000149,1.03,EQUIPMENT,POSTED,12713.4,13956.42,1243.02,USD,2024-03-19,2024-03-19,2024-07,False,,Mother others collection without fall.,2024-03-19
TXN-2020-00000464,PRJ-2019-00677,VND-000451,,CTR-2019-000774,,6.01,LABOUR,COMMITTED,50059.61,60560.39,10500.78,SAR,2020-01-27,,2020-07,False,,Environment teach world quickly believe while.,2020-01-27
TXN-2022-00000465,PRJ-2021-00765,VND-000972,PO-2022-0000149,,,7.04,EQUIPMENT,COMMITTED,30684.35,32685.62,2001.27,USD,2022-08-11,,2022-07,True,CO-0115,Try yeah term camera tend.,2022-08-11
TXN-2023-00000466,PRJ-2022-00700,VND-000979,,CTR-2024-000668,INV-2019-0000879,6.04,FREIGHT,POSTED,26070.13,24409.34,-1660.79,SAR,2023-05-19,2023-05-19,2023-02,False,,Chair focus easy such.,2023-05-19
TXN-2023-00000467,PRJ-2019-00401,VND-000473,PO-2021-0000707,,,4.05,SUBCONTRACT,COMMITTED,91240.13,118302.63,27062.5,SAR,2023-06-10,,2023-11,False,,Majority officer environmental increase later.,2023-06-10
TXN-2019-00000468,PRJ-2019-00013,VND-000422,PO-2021-0000291,,INV-2025-0000258,8.03,LABOUR,POSTED,113126.46,101422.37,-11704.09,EUR,2019-01-13,2019-01-13,2019-01,False,,Idea seek reason.,2019-01-13
TXN-2024-00000469,PRJ-2024-00916,VND-000856,PO-2024-0000620,,INV-2024-0000134,2.01,EQUIPMENT,POSTED,16387.08,16190.09,-196.99,USD,2024-11-27,2024-11-27,2024-03,False,,Lawyer maintain old than suggest.,2024-11-27
TXN-2024-00000470,PRJ-2024-00189,VND-000260,,CTR-2019-000284,INV-2024-0000788,2.04,SUBCONTRACT,POSTED,15310.17,15516.73,206.56,SAR,2024-12-07,2024-12-07,2024-06,False,,Room learn professional.,2024-12-07
TXN-2025-00000471,PRJ-2021-00076,VND-000284,PO-2021-0000833,,,6.01,MATERIAL,COMMITTED,24038.75,22412.11,-1626.64,SAR,2025-08-14,,2025-10,True,CO-0052,Sure somebody huge why station.,2025-08-14
TXN-2024-00000472,PRJ-2020-00504,VND-000112,,CTR-2019-000935,INV-2025-0000453,4.05,SUBCONTRACT,POSTED,1149.54,1330.82,181.28,USD,2024-02-22,2024-02-22,2024-10,True,CO-0019,Environmental stock front official not magazine.,2024-02-22
TXN-2025-00000473,PRJ-2019-00457,VND-000020,,CTR-2019-000273,,1.01,LABOUR,FORECAST,3741.39,3276.72,-464.67,SAR,2025-06-18,,2025-10,False,,Thus several animal phone student.,2025-06-18
TXN-2024-00000474,PRJ-2023-00963,VND-000790,PO-2020-0000394,,,2.05,MATERIAL,ACCRUED,282183.09,360369.72,78186.63,EUR,2024-09-03,,2024-09,False,,Buy tax kid.,2024-09-03
TXN-2021-00000475,PRJ-2019-00342,VND-000699,,CTR-2024-000984,INV-2025-0000349,2.03,LABOUR,POSTED,428245.36,359823.91,-68421.45,USD,2021-08-24,2021-08-24,2021-05,False,,Yeah into yet.,2021-08-24
TXN-2020-00000476,PRJ-2020-00568,VND-000041,,CTR-2019-000646,,5.04,SUBCONTRACT,FORECAST,24995.37,28605.23,3609.86,SAR,2020-09-06,,2020-11,False,,Think few themselves.,2020-09-06
TXN-2020-00000477,PRJ-2024-00144,VND-000037,PO-2022-0000812,,INV-2024-0000554,4.04,SUBCONTRACT,POSTED,86235.35,96730.52,10495.17,EUR,2020-09-12,2020-09-12,2020-08,False,,Behavior growth bar professor.,2020-09-12
TXN-2019-00000478,PRJ-2024-00038,VND-000348,PO-2022-0000827,,INV-2021-0000670,1.04,SUBCONTRACT,POSTED,57923.31,65665.24,7741.93,SAR,2019-08-23,2019-08-23,2019-09,False,,Appear personal rise sense.,2019-08-23
TXN-2023-00000479,PRJ-2019-00239,VND-000948,PO-2020-0000941,,INV-2025-0000634,8.01,SUBCONTRACT,POSTED,3679624.3,3027965.95,-651658.35,SAR,2023-12-26,2023-12-26,2023-01,False,,Pretty region ability live car.,2023-12-26
TXN-2019-00000480,PRJ-2021-00927,VND-000315,PO-2019-0000838,,,3.05,LABOUR,COMMITTED,194728.66,166135.79,-28592.87,SAR,2019-09-12,,2019-10,False,,Mind knowledge account gas.,2019-09-12
TXN-2025-00000481,PRJ-2023-00208,VND-000437,PO-2020-0000701,,INV-2023-0000590,7.03,OVERHEAD,POSTED,29975.14,32161.6,2186.46,USD,2025-06-14,2025-06-14,2025-04,False,,Write institution car.,2025-06-14
TXN-2023-00000482,PRJ-2019-00178,VND-000344,,CTR-2022-000567,INV-2019-0000169,7.02,MATERIAL,POSTED,8661.9,8829.34,167.44,USD,2023-10-25,2023-10-25,2023-11,True,CO-0026,Director become south.,2023-10-25
TXN-2025-00000483,PRJ-2023-00162,VND-000017,,CTR-2023-000724,,1.02,LABOUR,FORECAST,3262.77,3673.48,410.71,USD,2025-05-26,,2025-08,False,,Finish thing case.,2025-05-26
TXN-2020-00000484,PRJ-2019-00147,VND-000656,,CTR-2020-000039,INV-2024-0000611,4.02,MATERIAL,POSTED,49276.15,43855.79,-5420.36,USD,2020-09-12,2020-09-12,2020-02,False,,Political quality attention.,2020-09-12
TXN-2025-00000485,PRJ-2020-00309,VND-000357,,CTR-2022-000098,,4.01,EQUIPMENT,ACCRUED,11678.14,12956.43,1278.29,USD,2025-10-04,,2025-08,False,,Across practice key reveal physical character.,2025-10-04
TXN-2024-00000486,PRJ-2021-00214,VND-000284,PO-2020-0000164,,INV-2019-0000687,3.04,LABOUR,POSTED,4301.07,5425.1,1124.03,SAR,2024-01-28,2024-01-28,2024-05,False,,Pattern kind describe to cause.,2024-01-28
TXN-2021-00000487,PRJ-2023-00343,VND-000632,,CTR-2020-000948,,1.01,SUBCONTRACT,COMMITTED,13768.53,14714.16,945.63,SAR,2021-03-22,,2021-08,False,,Operation himself white.,2021-03-22
TXN-2019-00000488,PRJ-2020-00917,VND-000241,PO-2019-0000694,,,6.04,EQUIPMENT,COMMITTED,7170.12,8956.82,1786.7,SAR,2019-04-28,,2019-06,False,,Social easy popular easy over.,2019-04-28
